cluster,gene_set_library,Term,Adjusted P-value,Overlap,dominant_sample_fraction,n_contributing_samples,normalised_entropy,batch_qc_pass
20,GO_Biological_Process_2024,GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT,0.0,57/101,0.3415,15,0.5197,True
20,GO_Biological_Process_2024,GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS,0.0,46/76,0.3415,15,0.5197,True
20,GO_Biological_Process_2024,GOBP_ATP_BIOSYNTHETIC_PROCESS,0.0,52/99,0.3415,15,0.5197,True
20,GO_Biological_Process_2024,GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE,0.0,14/161,0.3415,15,0.5197,True
20,GO_Biological_Process_2024,GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE,0.0,33/51,0.3415,15,0.5197,True
20,GO_Biological_Process_2024,GOBP_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE,0.0,11/110,0.3415,15,0.5197,True
20,GO_Biological_Process_2024,GOBP_KILLING_BY_HOST_OF_SYMBIONT_CELLS,0.0,2/29,0.3415,15,0.5197,True
20,GO_Biological_Process_2024,GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_CYTOCHROME_C_TO_OXYGEN,0.0,15/24,0.3415,15,0.5197,True
20,GO_Biological_Process_2024,GOBP_NADH_DEHYDROGENASE_COMPLEX_ASSEMBLY,0.000215988270793,31/60,0.3415,15,0.5197,True
20,GO_Biological_Process_2024,GOBP_SUBSTANTIA_NIGRA_DEVELOPMENT,0.0003887788874275,17/44,0.3415,15,0.5197,True
20,GO_Molecular_Function_2024,GOMF_OXIDOREDUCTION_DRIVEN_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.0,46/68,0.3415,15,0.5197,True
20,GO_Molecular_Function_2024,GOMF_NADH_DEHYDROGENASE_UBIQUINONE_ACTIVITY,0.0,30/41,0.3415,15,0.5197,True
20,GO_Molecular_Function_2024,GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H_QUINONE_OR_SIMILAR_COMPOUND_AS_ACCEPTOR,0.0,33/58,0.3415,15,0.5197,True
20,GO_Molecular_Function_2024,GOMF_ELECTRON_TRANSFER_ACTIVITY,0.0,50/117,0.3415,15,0.5197,True
20,GO_Molecular_Function_2024,GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_A_HEME_GROUP_OF_DONORS,0.0,12/17,0.3415,15,0.5197,True
20,GO_Molecular_Function_2024,GOMF_ANTIOXIDANT_ACTIVITY,0.0,18/85,0.3415,15,0.5197,True
20,GO_Molecular_Function_2024,GOMF_PROTON_CHANNEL_ACTIVITY,0.0,12/27,0.3415,15,0.5197,True
20,GO_Molecular_Function_2024,GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H,0.0005814879719611,34/87,0.3415,15,0.5197,True
20,GO_Molecular_Function_2024,GOMF_MHC_CLASS_II_PROTEIN_COMPLEX_BINDING,0.0015506345918963,7/27,0.3415,15,0.5197,True
20,GO_Molecular_Function_2024,GOMF_PROTON_TRANSPORTING_ATP_SYNTHASE_ACTIVITY_ROTATIONAL_MECHANISM,0.0051170941532579,12/18,0.3415,15,0.5197,True
3,GO_Biological_Process_2024,GOBP_OXIDATIVE_PHOSPHORYLATION,0.0,96/147,0.3912,13,0.4608,True
3,GO_Biological_Process_2024,GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT,0.0,72/101,0.3912,13,0.4608,True
3,GO_Biological_Process_2024,GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS,0.0,60/76,0.3912,13,0.4608,True
3,GO_Biological_Process_2024,GOBP_CYTOPLASMIC_TRANSLATION,0.0,91/163,0.3912,13,0.4608,True
3,GO_Biological_Process_2024,GOBP_ATP_BIOSYNTHETIC_PROCESS,0.0,69/99,0.3912,13,0.4608,True
3,GO_Biological_Process_2024,GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE,0.0,41/51,0.3912,13,0.4608,True
3,GO_Biological_Process_2024,GOBP_AEROBIC_RESPIRATION,0.0,106/196,0.3912,13,0.4608,True
3,GO_Biological_Process_2024,GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS,0.0,77/124,0.3912,13,0.4608,True
3,GO_Biological_Process_2024,GOBP_ELECTRON_TRANSPORT_CHAIN,0.0,79/132,0.3912,13,0.4608,True
3,GO_Biological_Process_2024,GOBP_NADH_DEHYDROGENASE_COMPLEX_ASSEMBLY,0.0,39/60,0.3912,13,0.4608,True
3,GO_Molecular_Function_2024,GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME,0.0,123/169,0.3912,13,0.4608,True
3,GO_Molecular_Function_2024,GOMF_PROTEIN_FOLDING_CHAPERONE,0.0,32/72,0.3912,13,0.4608,True
3,GO_Molecular_Function_2024,GOMF_ATP_DEPENDENT_PROTEIN_FOLDING_CHAPERONE,0.0,22/40,0.3912,13,0.4608,True
3,GO_Molecular_Function_2024,GOMF_RRNA_BINDING,0.0,33/67,0.3912,13,0.4608,True
3,GO_Molecular_Function_2024,GOMF_STRUCTURAL_CONSTITUENT_OF_CHROMATIN,0.0,17/97,0.3912,13,0.4608,True
3,GO_Molecular_Function_2024,GOMF_ANTIOXIDANT_ACTIVITY,0.0,23/85,0.3912,13,0.4608,True
3,GO_Molecular_Function_2024,GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H,0.0,43/87,0.3912,13,0.4608,True
3,GO_Molecular_Function_2024,GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H_QUINONE_OR_SIMILAR_COMPOUND_AS_ACCEPTOR,0.0,42/58,0.3912,13,0.4608,True
3,GO_Molecular_Function_2024,GOMF_NADH_DEHYDROGENASE_UBIQUINONE_ACTIVITY,0.0,38/41,0.3912,13,0.4608,True
3,GO_Molecular_Function_2024,GOMF_PROTON_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.0,79/186,0.3912,13,0.4608,True
15,GO_Biological_Process_2024,GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT,0.0,75/101,0.9903,1,0.0149,False
15,GO_Biological_Process_2024,GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL,0.0,40/148,0.9903,1,0.0149,False
15,GO_Biological_Process_2024,GOBP_CHAPERONE_MEDIATED_PROTEIN_FOLDING,0.0,45/76,0.9903,1,0.0149,False
15,GO_Biological_Process_2024,GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_CYTOCHROME_C_TO_OXYGEN,0.0,16/24,0.9903,1,0.0149,False
15,GO_Biological_Process_2024,GOBP_PROTON_TRANSMEMBRANE_TRANSPORT,0.0,54/162,0.9903,1,0.0149,False
15,GO_Biological_Process_2024,GOBP_ATP_METABOLIC_PROCESS,0.0,109/222,0.9903,1,0.0149,False
15,GO_Biological_Process_2024,GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS,0.0,79/124,0.9903,1,0.0149,False
15,GO_Biological_Process_2024,GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE,0.0,41/51,0.9903,1,0.0149,False
15,GO_Biological_Process_2024,GOBP_CELLULAR_RESPIRATION,0.0,126/241,0.9903,1,0.0149,False
15,GO_Biological_Process_2024,GOBP_ELECTRON_TRANSPORT_CHAIN,0.0,80/132,0.9903,1,0.0149,False
15,GO_Molecular_Function_2024,GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME,0.0,122/169,0.9903,1,0.0149,False
15,GO_Molecular_Function_2024,GOMF_OXIDOREDUCTION_DRIVEN_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.0,57/68,0.9903,1,0.0149,False
15,GO_Molecular_Function_2024,GOMF_ELECTRON_TRANSFER_ACTIVITY,0.0,68/117,0.9903,1,0.0149,False
15,GO_Molecular_Function_2024,GOMF_PROTON_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.0,79/186,0.9903,1,0.0149,False
15,GO_Molecular_Function_2024,GOMF_NADH_DEHYDROGENASE_UBIQUINONE_ACTIVITY,0.0,34/41,0.9903,1,0.0149,False
15,GO_Molecular_Function_2024,GOMF_POSTSYNAPTIC_NEUROTRANSMITTER_RECEPTOR_ACTIVITY,0.0,14/70,0.9903,1,0.0149,False
15,GO_Molecular_Function_2024,GOMF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY,0.0,16/97,0.9903,1,0.0149,False
15,GO_Molecular_Function_2024,GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H,0.0,44/87,0.9903,1,0.0149,False
15,GO_Molecular_Function_2024,GOMF_PRIMARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.0,70/166,0.9903,1,0.0149,False
15,GO_Molecular_Function_2024,GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H_QUINONE_OR_SIMILAR_COMPOUND_AS_ACCEPTOR,0.0,40/58,0.9903,1,0.0149,False
21,GO_Biological_Process_2024,GOBP_CYTOPLASMIC_TRANSLATION,0.0,91/163,0.8488,6,0.1222,False
21,GO_Biological_Process_2024,GOBP_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE,0.0,11/110,0.8488,6,0.1222,False
21,GO_Biological_Process_2024,GOBP_CHAPERONE_MEDIATED_PROTEIN_FOLDING,0.0,26/76,0.8488,6,0.1222,False
21,GO_Biological_Process_2024,GOBP_DE_NOVO_PROTEIN_FOLDING,0.0,17/42,0.8488,6,0.1222,False
21,GO_Biological_Process_2024,GOBP_CHAPERONE_COFACTOR_DEPENDENT_PROTEIN_REFOLDING,0.0,15/32,0.8488,6,0.1222,False
21,GO_Biological_Process_2024,GOBP_PROTEIN_REFOLDING,0.0,14/27,0.8488,6,0.1222,False
21,GO_Biological_Process_2024,GOBP_RIBOSOME_ASSEMBLY,0.0,18/63,0.8488,6,0.1222,False
21,GO_Biological_Process_2024,GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE,0.0,12/161,0.8488,6,0.1222,False
21,GO_Biological_Process_2024,GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS,0.0,24/106,0.8488,6,0.1222,False
21,GO_Biological_Process_2024,GOBP_SPERM_EGG_RECOGNITION,0.0011260625450895,8/51,0.8488,6,0.1222,False
21,GO_Molecular_Function_2024,GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME,0.0,83/169,0.8488,6,0.1222,False
21,GO_Molecular_Function_2024,GOMF_ATP_DEPENDENT_PROTEIN_FOLDING_CHAPERONE,0.0,16/40,0.8488,6,0.1222,False
21,GO_Molecular_Function_2024,GOMF_PROTEIN_FOLDING_CHAPERONE,0.0,23/72,0.8488,6,0.1222,False
21,GO_Molecular_Function_2024,GOMF_UNFOLDED_PROTEIN_BINDING,0.0,33/122,0.8488,6,0.1222,False
21,GO_Molecular_Function_2024,GOMF_RRNA_BINDING,0.0,21/67,0.8488,6,0.1222,False
21,GO_Molecular_Function_2024,GOMF_MHC_CLASS_II_PROTEIN_COMPLEX_BINDING,0.0006834625627489,5/27,0.8488,6,0.1222,False
21,GO_Molecular_Function_2024,GOMF_MHC_PROTEIN_COMPLEX_BINDING,0.0008787375806772,5/37,0.8488,6,0.1222,False
21,GO_Molecular_Function_2024,GOMF_STRUCTURAL_CONSTITUENT_OF_SKIN_EPIDERMIS,0.0012814923051542,4/37,0.8488,6,0.1222,False
21,GO_Molecular_Function_2024,GOMF_ATPASE_REGULATOR_ACTIVITY,0.0328062030119488,12/49,0.8488,6,0.1222,False
21,GO_Molecular_Function_2024,GOMF_STRUCTURAL_CONSTITUENT_OF_CHROMATIN,0.0346287698459459,13/97,0.8488,6,0.1222,False
16,GO_Biological_Process_2024,GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL,0.0,56/148,0.3624,10,0.3836,True
16,GO_Biological_Process_2024,GOBP_CYTOPLASMIC_TRANSLATION,0.0,106/163,0.3624,10,0.3836,True
16,GO_Biological_Process_2024,GOBP_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC,0.0,44/109,0.3624,10,0.3836,True
16,GO_Biological_Process_2024,GOBP_OXIDATIVE_PHOSPHORYLATION,0.0,94/147,0.3624,10,0.3836,True
16,GO_Biological_Process_2024,GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT,0.0,71/101,0.3624,10,0.3836,True
16,GO_Biological_Process_2024,GOBP_SYNAPSE_ASSEMBLY,0.0,80/216,0.3624,10,0.3836,True
16,GO_Biological_Process_2024,GOBP_AEROBIC_RESPIRATION,0.0,101/196,0.3624,10,0.3836,True
16,GO_Biological_Process_2024,GOBP_RIBOSOME_BIOGENESIS,0.0,195/319,0.3624,10,0.3836,True
16,GO_Biological_Process_2024,GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS,0.0,60/76,0.3624,10,0.3836,True
16,GO_Biological_Process_2024,GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE,0.0,40/51,0.3624,10,0.3836,True
16,GO_Molecular_Function_2024,GOMF_POSTSYNAPTIC_NEUROTRANSMITTER_RECEPTOR_ACTIVITY,0.0,29/70,0.3624,10,0.3836,True
16,GO_Molecular_Function_2024,GOMF_NADH_DEHYDROGENASE_UBIQUINONE_ACTIVITY,0.0,36/41,0.3624,10,0.3836,True
16,GO_Molecular_Function_2024,GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H_QUINONE_OR_SIMILAR_COMPOUND_AS_ACCEPTOR,0.0,40/58,0.3624,10,0.3836,True
16,GO_Molecular_Function_2024,GOMF_ELECTRON_TRANSFER_ACTIVITY,0.0,65/117,0.3624,10,0.3836,True
16,GO_Molecular_Function_2024,GOMF_OXIDOREDUCTION_DRIVEN_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.0,54/68,0.3624,10,0.3836,True
16,GO_Molecular_Function_2024,GOMF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.0,45/144,0.3624,10,0.3836,True
16,GO_Molecular_Function_2024,GOMF_VOLTAGE_GATED_CHANNEL_ACTIVITY,0.0,60/174,0.3624,10,0.3836,True
16,GO_Molecular_Function_2024,GOMF_UNFOLDED_PROTEIN_BINDING,0.0,57/122,0.3624,10,0.3836,True
16,GO_Molecular_Function_2024,GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME,0.0,129/169,0.3624,10,0.3836,True
16,GO_Molecular_Function_2024,GOMF_GATED_CHANNEL_ACTIVITY,0.0,84/321,0.3624,10,0.3836,True
8,GO_Biological_Process_2024,GOBP_CYTOPLASMIC_TRANSLATION,0.0,110/163,0.3603,9,0.3694,True
8,GO_Biological_Process_2024,GOBP_CELLULAR_RESPIRATION,0.0,115/241,0.3603,9,0.3694,True
8,GO_Biological_Process_2024,GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE,0.0,38/51,0.3603,9,0.3694,True
8,GO_Biological_Process_2024,GOBP_RIBOSOME_BIOGENESIS,0.0,165/319,0.3603,9,0.3694,True
8,GO_Biological_Process_2024,GOBP_REGULATION_OF_TRANS_SYNAPTIC_SIGNALING,0.0,181/498,0.3603,9,0.3694,True
8,GO_Biological_Process_2024,GOBP_SYNAPSE_ASSEMBLY,0.0,75/216,0.3603,9,0.3694,True
8,GO_Biological_Process_2024,GOBP_ATP_BIOSYNTHETIC_PROCESS,0.0,70/99,0.3603,9,0.3694,True
8,GO_Biological_Process_2024,GOBP_NADH_DEHYDROGENASE_COMPLEX_ASSEMBLY,0.0,39/60,0.3603,9,0.3694,True
8,GO_Biological_Process_2024,GOBP_AEROBIC_RESPIRATION,0.0,104/196,0.3603,9,0.3694,True
8,GO_Biological_Process_2024,GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS,0.0,60/76,0.3603,9,0.3694,True
8,GO_Molecular_Function_2024,GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME,0.0,115/169,0.3603,9,0.3694,True
8,GO_Molecular_Function_2024,GOMF_POTASSIUM_CHANNEL_ACTIVITY,0.0,41/125,0.3603,9,0.3694,True
8,GO_Molecular_Function_2024,GOMF_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.0,133/451,0.3603,9,0.3694,True
8,GO_Molecular_Function_2024,GOMF_VOLTAGE_GATED_POTASSIUM_CHANNEL_ACTIVITY,0.0,38/99,0.3603,9,0.3694,True
8,GO_Molecular_Function_2024,GOMF_MONOATOMIC_CATION_CHANNEL_ACTIVITY,0.0,95/336,0.3603,9,0.3694,True
8,GO_Molecular_Function_2024,GOMF_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY,0.0,22/43,0.3603,9,0.3694,True
8,GO_Molecular_Function_2024,GOMF_UNFOLDED_PROTEIN_BINDING,0.0,46/122,0.3603,9,0.3694,True
8,GO_Molecular_Function_2024,GOMF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.0,53/144,0.3603,9,0.3694,True
8,GO_Molecular_Function_2024,GOMF_NADH_DEHYDROGENASE_UBIQUINONE_ACTIVITY,0.0,36/41,0.3603,9,0.3694,True
8,GO_Molecular_Function_2024,GOMF_GATED_CHANNEL_ACTIVITY,0.0,91/321,0.3603,9,0.3694,True
13,GO_Biological_Process_2024,GOBP_OXIDATIVE_PHOSPHORYLATION,0.0,104/147,0.9595,1,0.0572,False
13,GO_Biological_Process_2024,GOBP_CHAPERONE_MEDIATED_PROTEIN_FOLDING,0.0,48/76,0.9595,1,0.0572,False
13,GO_Biological_Process_2024,GOBP_PROTON_TRANSMEMBRANE_TRANSPORT,0.0,59/162,0.9595,1,0.0572,False
13,GO_Biological_Process_2024,GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS,0.0,80/124,0.9595,1,0.0572,False
13,GO_Biological_Process_2024,GOBP_CELLULAR_RESPIRATION,0.0,128/241,0.9595,1,0.0572,False
13,GO_Biological_Process_2024,GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE,0.0,12/161,0.9595,1,0.0572,False
13,GO_Biological_Process_2024,GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE,0.0,36/51,0.9595,1,0.0572,False
13,GO_Biological_Process_2024,GOBP_ATP_BIOSYNTHETIC_PROCESS,0.0,74/99,0.9595,1,0.0572,False
13,GO_Biological_Process_2024,GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS,0.0,64/76,0.9595,1,0.0572,False
13,GO_Biological_Process_2024,GOBP_AEROBIC_RESPIRATION,0.0,117/196,0.9595,1,0.0572,False
13,GO_Molecular_Function_2024,GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME,0.0,110/169,0.9595,1,0.0572,False
13,GO_Molecular_Function_2024,GOMF_OXIDOREDUCTION_DRIVEN_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.0,52/68,0.9595,1,0.0572,False
13,GO_Molecular_Function_2024,GOMF_PROTON_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.0,79/186,0.9595,1,0.0572,False
13,GO_Molecular_Function_2024,GOMF_ELECTRON_TRANSFER_ACTIVITY,0.0,62/117,0.9595,1,0.0572,False
13,GO_Molecular_Function_2024,GOMF_PRIMARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.0,70/166,0.9595,1,0.0572,False
13,GO_Molecular_Function_2024,GOMF_UNFOLDED_PROTEIN_BINDING,0.0,61/122,0.9595,1,0.0572,False
13,GO_Molecular_Function_2024,GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H,0.0,46/87,0.9595,1,0.0572,False
13,GO_Molecular_Function_2024,GOMF_NADH_DEHYDROGENASE_UBIQUINONE_ACTIVITY,0.0,34/41,0.9595,1,0.0572,False
13,GO_Molecular_Function_2024,GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H_QUINONE_OR_SIMILAR_COMPOUND_AS_ACCEPTOR,0.0,41/58,0.9595,1,0.0572,False
13,GO_Molecular_Function_2024,GOMF_ATP_DEPENDENT_PROTEIN_FOLDING_CHAPERONE,0.0001030749474269,22/40,0.9595,1,0.0572,False
24,GO_Biological_Process_2024,GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT,0.0,50/101,1.0,1,-0.0,False
24,GO_Biological_Process_2024,GOBP_CYTOPLASMIC_TRANSLATION,0.0,78/163,1.0,1,-0.0,False
24,GO_Biological_Process_2024,GOBP_OXIDATIVE_PHOSPHORYLATION,0.0,65/147,1.0,1,-0.0,False
24,GO_Biological_Process_2024,GOBP_AEROBIC_RESPIRATION,0.0,67/196,1.0,1,-0.0,False
24,GO_Biological_Process_2024,GOBP_ELECTRON_TRANSPORT_CHAIN,0.0,56/132,1.0,1,-0.0,False
24,GO_Biological_Process_2024,GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS,0.0,40/76,1.0,1,-0.0,False
24,GO_Biological_Process_2024,GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE,0.0,27/51,1.0,1,-0.0,False
24,GO_Biological_Process_2024,GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_CYTOCHROME_C_TO_OXYGEN,0.0,14/24,1.0,1,-0.0,False
24,GO_Biological_Process_2024,GOBP_ATP_BIOSYNTHETIC_PROCESS,8.224226025358788e-05,44/99,1.0,1,-0.0,False
24,GO_Biological_Process_2024,GOBP_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE,0.0001480360684564,6/110,1.0,1,-0.0,False
24,GO_Molecular_Function_2024,GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME,0.0,80/169,1.0,1,-0.0,False
24,GO_Molecular_Function_2024,GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H_QUINONE_OR_SIMILAR_COMPOUND_AS_ACCEPTOR,0.0,26/58,1.0,1,-0.0,False
24,GO_Molecular_Function_2024,GOMF_PROTON_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.0,53/186,1.0,1,-0.0,False
24,GO_Molecular_Function_2024,GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H,0.0,27/87,1.0,1,-0.0,False
24,GO_Molecular_Function_2024,GOMF_PROTON_CHANNEL_ACTIVITY,0.0,10/27,1.0,1,-0.0,False
24,GO_Molecular_Function_2024,GOMF_NADH_DEHYDROGENASE_UBIQUINONE_ACTIVITY,0.0,26/41,1.0,1,-0.0,False
24,GO_Molecular_Function_2024,GOMF_ELECTRON_TRANSFER_ACTIVITY,0.0,49/117,1.0,1,-0.0,False
24,GO_Molecular_Function_2024,GOMF_OXIDOREDUCTION_DRIVEN_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.0,41/68,1.0,1,-0.0,False
24,GO_Molecular_Function_2024,GOMF_RRNA_BINDING,0.0,17/67,1.0,1,-0.0,False
24,GO_Molecular_Function_2024,GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_A_HEME_GROUP_OF_DONORS,0.0004956629491945,11/17,1.0,1,-0.0,False
23,GO_Biological_Process_2024,GOBP_OXIDATIVE_PHOSPHORYLATION,0.0,87/147,0.8542,2,0.0842,False
23,GO_Biological_Process_2024,GOBP_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS,0.0,83/232,0.8542,2,0.0842,False
23,GO_Biological_Process_2024,GOBP_HYDROGEN_PEROXIDE_METABOLIC_PROCESS,0.0,15/55,0.8542,2,0.0842,False
23,GO_Biological_Process_2024,GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_CYTOCHROME_C_TO_OXYGEN,0.0,17/24,0.8542,2,0.0842,False
23,GO_Biological_Process_2024,GOBP_NADH_DEHYDROGENASE_COMPLEX_ASSEMBLY,0.0,39/60,0.8542,2,0.0842,False
23,GO_Biological_Process_2024,GOBP_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE,0.0,13/110,0.8542,2,0.0842,False
23,GO_Biological_Process_2024,GOBP_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY,0.0,58/101,0.8542,2,0.0842,False
23,GO_Biological_Process_2024,GOBP_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS,0.0,121/344,0.8542,2,0.0842,False
23,GO_Biological_Process_2024,GOBP_CELLULAR_OXIDANT_DETOXIFICATION,0.0,35/98,0.8542,2,0.0842,False
23,GO_Biological_Process_2024,GOBP_PROTON_TRANSMEMBRANE_TRANSPORT,0.0,55/162,0.8542,2,0.0842,False
23,GO_Molecular_Function_2024,GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME,0.0,114/169,0.8542,2,0.0842,False
23,GO_Molecular_Function_2024,GOMF_PROTON_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.0,78/186,0.8542,2,0.0842,False
23,GO_Molecular_Function_2024,GOMF_ELECTRON_TRANSFER_ACTIVITY,0.0,69/117,0.8542,2,0.0842,False
23,GO_Molecular_Function_2024,GOMF_OXIDOREDUCTION_DRIVEN_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.0,52/68,0.8542,2,0.0842,False
23,GO_Molecular_Function_2024,GOMF_ANTIOXIDANT_ACTIVITY,0.0,33/85,0.8542,2,0.0842,False
23,GO_Molecular_Function_2024,GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PEROXIDE_AS_ACCEPTOR,0.0,24/59,0.8542,2,0.0842,False
23,GO_Molecular_Function_2024,GOMF_NADH_DEHYDROGENASE_UBIQUINONE_ACTIVITY,0.0,32/41,0.8542,2,0.0842,False
23,GO_Molecular_Function_2024,GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H_QUINONE_OR_SIMILAR_COMPOUND_AS_ACCEPTOR,0.0,36/58,0.8542,2,0.0842,False
23,GO_Molecular_Function_2024,GOMF_OXYGEN_BINDING,0.0,4/34,0.8542,2,0.0842,False
23,GO_Molecular_Function_2024,GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H,0.0,40/87,0.8542,2,0.0842,False
19,GO_Biological_Process_2024,GOBP_AEROBIC_RESPIRATION,0.0,128/196,0.9467,4,0.054,False
19,GO_Biological_Process_2024,GOBP_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS,0.0,122/269,0.9467,4,0.054,False
19,GO_Biological_Process_2024,GOBP_ATP_METABOLIC_PROCESS,0.0,108/222,0.9467,4,0.054,False
19,GO_Biological_Process_2024,GOBP_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS,0.0,125/292,0.9467,4,0.054,False
19,GO_Biological_Process_2024,GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_CYTOCHROME_C_TO_OXYGEN,0.0,16/24,0.9467,4,0.054,False
19,GO_Biological_Process_2024,GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE,0.0,9/161,0.9467,4,0.054,False
