source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank,direction,nerve_cluster,dominant_sample_fraction,n_contributing_samples,normalised_entropy,batch_qc_pass
malignant,nerve_c17,SLIT1,FLRT3,0.0958977,0.684,0.0076178294,-0.0141780703139705,-0.0124994406649718,0.05600996,0.41364002,1.0,0.0138269865095268,malignant_to_nerve,nerve_c17,0.6072,12,0.3472,False
malignant,nerve_c12,CALM1,GRM3,1.3599427,0.0,1.8342167,1.2180055092698938,0.8695900628830175,0.083384745,0.9162922,0.0196684719973873,0.0138611393097996,malignant_to_nerve,nerve_c12,0.8072,7,0.2013,False
malignant,nerve_c19,NTRK3,PTPRD,1.6578139,0.0,1.2310616,0.9972339250027356,1.2212039170402784,0.07918401,0.89967626,0.0237944516153148,0.0139140793175686,malignant_to_nerve,nerve_c19,0.9467,4,0.054,False
nerve_c6,malignant,SPP1,CD44,1.3589368,0.0,1.2457988,0.4206226680603303,0.943632757817439,0.043830562,0.90021205,0.2380947917709082,0.0139140793175686,nerve_to_malignant,nerve_c6,0.2107,18,0.6248,True
malignant,nerve_c11,NTRK3,PTPRD,1.6533227,0.0,1.2272348,0.9931661742157496,1.3298559321464989,0.07893786,0.8995357,0.0245954294757767,0.0140202534644435,malignant_to_nerve,nerve_c11,0.1876,18,0.5976,True
malignant,nerve_c22,PTN,PTPRS,1.4119687,0.135,1.2132661,0.0380638055018311,1.1036827236720357,0.041658454,0.8990173,0.8034598700839366,0.0140734875707627,malignant_to_nerve,nerve_c22,0.2879,24,0.4767,True
malignant,nerve_c22,APP,CD74,1.355689,0.0,1.8205326,0.6101312173314375,0.9461323100770817,0.16839768,0.9160046,0.0196684719973873,0.0141268222619361,malignant_to_nerve,nerve_c22,0.2879,24,0.4767,True
nerve_c7,malignant,SPP1,ITGAV_ITGB1,1.8156253,0.0,1.2025924,0.8113126803747941,0.8177709210848394,0.06700844,0.8986154,0.0868791620366686,0.0143949522447405,nerve_to_malignant,nerve_c7,0.1793,26,0.7072,True
malignant,nerve_c17,CALM1,PDE1C,1.3525276,0.0,1.8122188,0.611029532914058,0.4682246785778289,0.05456032,0.91582835,0.2697333221751042,0.0144488720119811,malignant_to_nerve,nerve_c17,0.6072,12,0.3472,False
nerve_c0,malignant,APP,LRP1,1.3488681,0.0,1.2636595,0.4508787467048878,0.9121141675788932,0.05444192,0.9008496,0.2380947917709082,0.0149385527888255,nerve_to_malignant,nerve_c0,0.4029,19,0.5772,True
malignant,nerve_c12,PSAP,SORT1,1.3486546,0.0,1.6009443,0.874411414465874,0.3539698708420117,0.06953764,0.91092575,0.0684035982041192,0.0150484489407803,malignant_to_nerve,nerve_c12,0.8072,7,0.2013,False
nerve_c22,malignant,SPP1,ITGAV_ITGB1,1.7872521,0.0,1.181676,0.7896927954961205,1.2600678241455672,0.065842986,0.8978134,0.098264770849069,0.0154361530233055,nerve_to_malignant,nerve_c22,0.2879,24,0.4767,True
nerve_c7,malignant,TIMP1,CD63,1.3403198,0.784,1.5950563,-0.014881055428633,-0.0385016377965732,0.11222261,0.91077614,1.0,0.015603776097082,nerve_to_malignant,nerve_c7,0.1793,26,0.7072,True
malignant,nerve_c17,PTN,PTPRS,1.4021317,0.013,1.1681073,0.026586678648582,0.6258342150321716,0.04010789,0.89728236,0.8838799658907611,0.0157722770402751,malignant_to_nerve,nerve_c17,0.6072,12,0.3472,False
nerve_c22,malignant,APOE,ABCA1,1.4432099,0.0,1.164396,0.4985090953261547,0.6588223293723231,0.13523102,0.8971356,0.0196684719973873,0.0159416554102628,nerve_to_malignant,nerve_c22,0.2879,24,0.4767,True
malignant,nerve_c17,PSAP,GPR37,1.338122,0.0,1.5823683,1.5256438520057252,0.5751508323987257,0.11740615,0.9104511,0.0196684719973873,0.015998312519801,malignant_to_nerve,nerve_c17,0.6072,12,0.3472,False
