nerve_leiden,cell_type_predicted,sample_id,n_cells
4,inhibitory_neuron,G523,0
4,inhibitory_neuron,G549,0
4,inhibitory_neuron,G566,0
4,inhibitory_neuron,G583,0
4,inhibitory_neuron,G620,0
4,inhibitory_neuron,G637,0
4,inhibitory_neuron,G729,0
4,inhibitory_neuron,G799,0
4,inhibitory_neuron,G837,0
4,inhibitory_neuron,G851,0
4,inhibitory_neuron,G910,0
4,inhibitory_neuron,G945,0
4,inhibitory_neuron,G946,0
4,inhibitory_neuron,G967,0
4,inhibitory_neuron,G983,0
4,inhibitory_neuron,G1003,0
4,inhibitory_neuron,GSM4141788,0
4,inhibitory_neuron,GSM4141789,0
4,inhibitory_neuron,GSM4141790,0
4,inhibitory_neuron,JK124,0
4,inhibitory_neuron,JK125,0
4,inhibitory_neuron,JK134,0
4,inhibitory_neuron,JK136,0
4,inhibitory_neuron,JK142,0
4,inhibitory_neuron,JK153,0
4,inhibitory_neuron,JK156,0
4,inhibitory_neuron,JK163,0
4,inhibitory_neuron,LB3018T,0
4,inhibitory_neuron,LB3579T,0
4,inhibitory_neuron,LB3612T,0
4,inhibitory_neuron,LB3667T,0
4,inhibitory_neuron,LB3771T,0
4,inhibitory_neuron,LB3836T,0
4,inhibitory_neuron,LB3851T,0
4,inhibitory_neuron,LB3853T,0
4,inhibitory_neuron,LB3854T,0
4,inhibitory_neuron,LB3864T,0
4,inhibitory_neuron,LB3865T,0
4,inhibitory_neuron,LB3869T,0
4,inhibitory_neuron,LB3871T,0
4,inhibitory_neuron,LB3914T,0
4,inhibitory_neuron,LB3915T,0
4,inhibitory_neuron,LB3931T,0
4,inhibitory_neuron,LB3944T,0
4,inhibitory_neuron,LB4003T,0
4,inhibitory_neuron,LB4006T,0
4,inhibitory_neuron,LB4015T,0
4,inhibitory_neuron,LB4024T,0
4,inhibitory_neuron,LB4034T,0
4,inhibitory_neuron,LB4059T,0
4,inhibitory_neuron,LB4075T,0
4,inhibitory_neuron,LB4101T,0
4,inhibitory_neuron,LB4117T,0
4,inhibitory_neuron,LB4180T,0
4,inhibitory_neuron,MGH102,0
4,inhibitory_neuron,MGH105,0
4,inhibitory_neuron,MGH114,0
4,inhibitory_neuron,MGH115,0
4,inhibitory_neuron,MGH118,0
4,inhibitory_neuron,MGH124,0
4,inhibitory_neuron,MGH125,0
4,inhibitory_neuron,MGH126,0
4,inhibitory_neuron,ND3,0
4,inhibitory_neuron,ND4,0
4,inhibitory_neuron,ND8,0
4,inhibitory_neuron,P234_JAK,0
4,inhibitory_neuron,P294,0
4,inhibitory_neuron,P317,0
4,inhibitory_neuron,P322,0
4,inhibitory_neuron,Patient_4,0
4,inhibitory_neuron,R5,0
4,inhibitory_neuron,SF4297,0
4,inhibitory_neuron,SF6996,0
4,inhibitory_neuron,SF9259R,0
4,inhibitory_neuron,SF9259S,0
4,inhibitory_neuron,SF10022,0
4,inhibitory_neuron,SF10127,0
4,inhibitory_neuron,SF11159,0
4,inhibitory_neuron,SF11209,0
4,inhibitory_neuron,SF11232,0
4,inhibitory_neuron,SF11247,0
4,inhibitory_neuron,SF11644,0
4,inhibitory_neuron,SF11956,0
4,inhibitory_neuron,SF11979,0
4,inhibitory_neuron,SM006,0
4,inhibitory_neuron,SM011,0
4,inhibitory_neuron,SM012,0
4,inhibitory_neuron,SM017,0
4,inhibitory_neuron,SM018,0
4,inhibitory_neuron,X154,0
4,inhibitory_neuron,X192,0
4,inhibitory_neuron,X194,0
4,inhibitory_neuron,ndGBM-01,0
4,inhibitory_neuron,ndGBM-02,0
4,inhibitory_neuron,ndGBM-03,0
4,inhibitory_neuron,ndGBM-04,0
4,inhibitory_neuron,ndGBM-05,0
4,inhibitory_neuron,ndGBM-06,0
4,inhibitory_neuron,ndGBM-07,0
4,inhibitory_neuron,ndGBM-08,0
4,inhibitory_neuron,ndGBM-09,0
4,inhibitory_neuron,ndGBM-11,0
4,inhibitory_neuron,rGBM-01,0
4,inhibitory_neuron,rGBM-02,0
4,inhibitory_neuron,rGBM-03,0
4,inhibitory_neuron,rGBM-04,0
4,oligodendrocyte,3182,0
4,oligodendrocyte,3282,0
4,oligodendrocyte,3295,0
4,oligodendrocyte,BT333,1
4,oligodendrocyte,BT346,0
4,oligodendrocyte,BT363,4
4,oligodendrocyte,BT364,5
4,oligodendrocyte,BT368,1
4,oligodendrocyte,BT389,2
4,oligodendrocyte,BT390,3
4,oligodendrocyte,BT397,0
4,oligodendrocyte,BT402,3
4,oligodendrocyte,BT407,2
4,oligodendrocyte,BT409,1
4,oligodendrocyte,C3L-02705,92
4,oligodendrocyte,C3L-03405,4
4,oligodendrocyte,C3L-03968,47
4,oligodendrocyte,C3N-00662,4
4,oligodendrocyte,C3N-01334,197
4,oligodendrocyte,C3N-01798,16
4,oligodendrocyte,C3N-01814,13
4,oligodendrocyte,C3N-01815,303
4,oligodendrocyte,C3N-02181,2
4,oligodendrocyte,C3N-02188,0
4,oligodendrocyte,C3N-02190,167
4,oligodendrocyte,C3N-02769,11
4,oligodendrocyte,C3N-02783,81
4,oligodendrocyte,C3N-02784,141
4,oligodendrocyte,C3N-03184,3
4,oligodendrocyte,C3N-03186,42
4,oligodendrocyte,C3N-03188,130
4,oligodendrocyte,E10,0
4,oligodendrocyte,E100,0
4,oligodendrocyte,G523,3
4,oligodendrocyte,G549,10
4,oligodendrocyte,G566,0
4,oligodendrocyte,G583,26
4,oligodendrocyte,G620,0
4,oligodendrocyte,G637,0
4,oligodendrocyte,G729,36
4,oligodendrocyte,G799,0
4,oligodendrocyte,G837,70
4,oligodendrocyte,G851,3
4,oligodendrocyte,G910,2
4,oligodendrocyte,G945,0
4,oligodendrocyte,G946,0
4,oligodendrocyte,G967,1
4,oligodendrocyte,G983,0
4,oligodendrocyte,G1003,0
4,oligodendrocyte,GSM4141788,0
4,oligodendrocyte,GSM4141789,0
4,oligodendrocyte,GSM4141790,0
4,oligodendrocyte,JK124,0
4,oligodendrocyte,JK125,0
4,oligodendrocyte,JK134,0
4,oligodendrocyte,JK136,0
4,oligodendrocyte,JK142,2
4,oligodendrocyte,JK153,0
4,oligodendrocyte,JK156,0
4,oligodendrocyte,JK163,0
4,oligodendrocyte,LB3018T,0
4,oligodendrocyte,LB3579T,0
4,oligodendrocyte,LB3612T,0
4,oligodendrocyte,LB3667T,2
4,oligodendrocyte,LB3771T,0
4,oligodendrocyte,LB3836T,0
4,oligodendrocyte,LB3851T,0
4,oligodendrocyte,LB3853T,0
4,oligodendrocyte,LB3854T,0
4,oligodendrocyte,LB3864T,1
4,oligodendrocyte,LB3865T,0
4,oligodendrocyte,LB3869T,0
4,oligodendrocyte,LB3871T,0
4,oligodendrocyte,LB3914T,0
4,oligodendrocyte,LB3915T,0
4,oligodendrocyte,LB3931T,0
4,oligodendrocyte,LB3944T,0
4,oligodendrocyte,LB4003T,0
4,oligodendrocyte,LB4006T,0
4,oligodendrocyte,LB4015T,0
4,oligodendrocyte,LB4024T,0
4,oligodendrocyte,LB4034T,0
4,oligodendrocyte,LB4059T,0
4,oligodendrocyte,LB4075T,0
4,oligodendrocyte,LB4101T,1
4,oligodendrocyte,LB4117T,0
4,oligodendrocyte,LB4180T,0
4,oligodendrocyte,MGH102,0
4,oligodendrocyte,MGH105,0
4,oligodendrocyte,MGH114,0
4,oligodendrocyte,MGH115,0
4,oligodendrocyte,MGH118,2
4,oligodendrocyte,MGH124,0
4,oligodendrocyte,MGH125,1
4,oligodendrocyte,MGH126,0
4,oligodendrocyte,ND3,0
4,oligodendrocyte,ND4,0
4,oligodendrocyte,ND8,0
4,oligodendrocyte,P234_JAK,0
4,oligodendrocyte,P294,0
4,oligodendrocyte,P317,0
4,oligodendrocyte,P322,0
4,oligodendrocyte,Patient_4,0
4,oligodendrocyte,R5,0
4,oligodendrocyte,SF4297,123
4,oligodendrocyte,SF6996,137
4,oligodendrocyte,SF9259R,158
4,oligodendrocyte,SF9259S,161
4,oligodendrocyte,SF10022,80
4,oligodendrocyte,SF10127,0
4,oligodendrocyte,SF11159,0
4,oligodendrocyte,SF11209,0
4,oligodendrocyte,SF11232,0
4,oligodendrocyte,SF11247,0
4,oligodendrocyte,SF11644,1
4,oligodendrocyte,SF11956,0
4,oligodendrocyte,SF11979,0
4,oligodendrocyte,SM006,0
4,oligodendrocyte,SM011,2
4,oligodendrocyte,SM012,8
4,oligodendrocyte,SM017,1
4,oligodendrocyte,SM018,6
4,oligodendrocyte,X154,0
4,oligodendrocyte,X192,0
4,oligodendrocyte,X194,36
4,oligodendrocyte,ndGBM-01,0
4,oligodendrocyte,ndGBM-02,0
4,oligodendrocyte,ndGBM-03,0
4,oligodendrocyte,ndGBM-04,0
4,oligodendrocyte,ndGBM-05,0
4,oligodendrocyte,ndGBM-06,0
4,oligodendrocyte,ndGBM-07,0
4,oligodendrocyte,ndGBM-08,0
4,oligodendrocyte,ndGBM-09,0
4,oligodendrocyte,ndGBM-11,0
4,oligodendrocyte,rGBM-01,0
4,oligodendrocyte,rGBM-02,0
4,oligodendrocyte,rGBM-03,0
4,oligodendrocyte,rGBM-04,3
5,excitatory_neuron,3182,0
5,excitatory_neuron,3282,0
5,excitatory_neuron,3295,0
5,excitatory_neuron,BT333,0
5,excitatory_neuron,BT346,0
5,excitatory_neuron,BT363,0
5,excitatory_neuron,BT364,0
5,excitatory_neuron,BT368,0
5,excitatory_neuron,BT389,0
5,excitatory_neuron,BT390,0
5,excitatory_neuron,BT397,0
5,excitatory_neuron,BT402,0
5,excitatory_neuron,BT407,0
5,excitatory_neuron,BT409,0
5,excitatory_neuron,C3L-02705,0
5,excitatory_neuron,C3L-03405,0
5,excitatory_neuron,C3L-03968,0
5,excitatory_neuron,C3N-00662,0
5,excitatory_neuron,C3N-01334,0
5,excitatory_neuron,C3N-01798,0
5,excitatory_neuron,C3N-01814,0
5,excitatory_neuron,C3N-01815,0
5,excitatory_neuron,C3N-02181,0
5,excitatory_neuron,C3N-02188,0
5,excitatory_neuron,C3N-02190,0
5,excitatory_neuron,C3N-02769,0
5,excitatory_neuron,C3N-02783,0
5,excitatory_neuron,C3N-02784,0
5,excitatory_neuron,C3N-03184,0
5,excitatory_neuron,C3N-03186,0
5,excitatory_neuron,C3N-03188,0
5,excitatory_neuron,E10,0
5,excitatory_neuron,E100,0
5,excitatory_neuron,G523,0
5,excitatory_neuron,G549,0
5,excitatory_neuron,G566,0
5,excitatory_neuron,G583,0
5,excitatory_neuron,G620,0
5,excitatory_neuron,G637,0
5,excitatory_neuron,G729,0
5,excitatory_neuron,G799,0
5,excitatory_neuron,G837,0
5,excitatory_neuron,G851,0
5,excitatory_neuron,G910,0
5,excitatory_neuron,G945,0
5,excitatory_neuron,G946,0
5,excitatory_neuron,G967,0
5,excitatory_neuron,G983,0
5,excitatory_neuron,G1003,0
5,excitatory_neuron,GSM4141788,0
5,excitatory_neuron,GSM4141789,0
5,excitatory_neuron,GSM4141790,0
5,excitatory_neuron,JK124,0
5,excitatory_neuron,JK125,0
5,excitatory_neuron,JK134,0
5,excitatory_neuron,JK136,0
5,excitatory_neuron,JK142,0
5,excitatory_neuron,JK153,0
5,excitatory_neuron,JK156,0
5,excitatory_neuron,JK163,0
5,excitatory_neuron,LB3018T,0
5,excitatory_neuron,LB3579T,0
5,excitatory_neuron,LB3612T,0
5,excitatory_neuron,LB3667T,0
5,excitatory_neuron,LB3771T,0
5,excitatory_neuron,LB3836T,0
5,excitatory_neuron,LB3851T,0
5,excitatory_neuron,LB3853T,0
5,excitatory_neuron,LB3854T,0
5,excitatory_neuron,LB3864T,0
5,excitatory_neuron,LB3865T,0
5,excitatory_neuron,LB3869T,0
5,excitatory_neuron,LB3871T,0
5,excitatory_neuron,LB3914T,0
5,excitatory_neuron,LB3915T,0
5,excitatory_neuron,LB3931T,0
5,excitatory_neuron,LB3944T,0
5,excitatory_neuron,LB4003T,0
5,excitatory_neuron,LB4006T,0
5,excitatory_neuron,LB4015T,0
5,excitatory_neuron,LB4024T,0
5,excitatory_neuron,LB4034T,0
5,excitatory_neuron,LB4059T,0
5,excitatory_neuron,LB4075T,0
5,excitatory_neuron,LB4101T,0
5,excitatory_neuron,LB4117T,0
5,excitatory_neuron,LB4180T,0
5,excitatory_neuron,MGH102,0
5,excitatory_neuron,MGH105,0
5,excitatory_neuron,MGH114,0
5,excitatory_neuron,MGH115,0
5,excitatory_neuron,MGH118,0
5,excitatory_neuron,MGH124,0
5,excitatory_neuron,MGH125,0
5,excitatory_neuron,MGH126,0
5,excitatory_neuron,ND3,0
5,excitatory_neuron,ND4,0
5,excitatory_neuron,ND8,0
5,excitatory_neuron,P234_JAK,0
5,excitatory_neuron,P294,0
5,excitatory_neuron,P317,0
5,excitatory_neuron,P322,0
5,excitatory_neuron,Patient_4,0
5,excitatory_neuron,R5,0
5,excitatory_neuron,SF4297,0
5,excitatory_neuron,SF6996,0
5,excitatory_neuron,SF9259R,0
5,excitatory_neuron,SF9259S,0
5,excitatory_neuron,SF10022,0
5,excitatory_neuron,SF10127,0
5,excitatory_neuron,SF11159,0
5,excitatory_neuron,SF11209,0
5,excitatory_neuron,SF11232,0
5,excitatory_neuron,SF11247,0
5,excitatory_neuron,SF11644,0
5,excitatory_neuron,SF11956,0
5,excitatory_neuron,SF11979,0
5,excitatory_neuron,SM006,0
5,excitatory_neuron,SM011,0
5,excitatory_neuron,SM012,0
5,excitatory_neuron,SM017,0
5,excitatory_neuron,SM018,0
5,excitatory_neuron,X154,0
5,excitatory_neuron,X192,0
5,excitatory_neuron,X194,0
5,excitatory_neuron,ndGBM-01,0
5,excitatory_neuron,ndGBM-02,0
5,excitatory_neuron,ndGBM-03,0
5,excitatory_neuron,ndGBM-04,0
5,excitatory_neuron,ndGBM-05,0
5,excitatory_neuron,ndGBM-06,0
5,excitatory_neuron,ndGBM-07,0
5,excitatory_neuron,ndGBM-08,0
5,excitatory_neuron,ndGBM-09,0
5,excitatory_neuron,ndGBM-11,0
5,excitatory_neuron,rGBM-01,0
5,excitatory_neuron,rGBM-02,0
5,excitatory_neuron,rGBM-03,0
5,excitatory_neuron,rGBM-04,0
5,inhibitory_neuron,3182,0
5,inhibitory_neuron,3282,0
5,inhibitory_neuron,3295,0
5,inhibitory_neuron,BT333,0
5,inhibitory_neuron,BT346,0
5,inhibitory_neuron,BT363,0
5,inhibitory_neuron,BT364,0
5,inhibitory_neuron,BT368,0
5,inhibitory_neuron,BT389,0
5,inhibitory_neuron,BT390,0
5,inhibitory_neuron,BT397,0
5,inhibitory_neuron,BT402,0
5,inhibitory_neuron,BT407,0
5,inhibitory_neuron,BT409,0
5,inhibitory_neuron,C3L-02705,0
5,inhibitory_neuron,C3L-03405,0
5,inhibitory_neuron,C3L-03968,0
5,inhibitory_neuron,C3N-00662,0
5,inhibitory_neuron,C3N-01334,0
5,inhibitory_neuron,C3N-01798,0
5,inhibitory_neuron,C3N-01814,0
5,inhibitory_neuron,C3N-01815,0
5,inhibitory_neuron,C3N-02181,0
5,inhibitory_neuron,C3N-02188,0
5,inhibitory_neuron,C3N-02190,0
5,inhibitory_neuron,C3N-02769,0
5,inhibitory_neuron,C3N-02783,0
5,inhibitory_neuron,C3N-02784,0
5,inhibitory_neuron,C3N-03184,0
5,inhibitory_neuron,C3N-03186,0
5,inhibitory_neuron,C3N-03188,0
5,inhibitory_neuron,E10,0
5,inhibitory_neuron,E100,0
5,inhibitory_neuron,G523,0
5,inhibitory_neuron,G549,0
5,inhibitory_neuron,G566,0
5,inhibitory_neuron,G583,0
5,inhibitory_neuron,G620,0
5,inhibitory_neuron,G637,0
5,inhibitory_neuron,G729,0
5,inhibitory_neuron,G799,0
5,inhibitory_neuron,G837,0
5,inhibitory_neuron,G851,0
5,inhibitory_neuron,G910,0
5,inhibitory_neuron,G945,0
5,inhibitory_neuron,G946,0
5,inhibitory_neuron,G967,0
5,inhibitory_neuron,G983,0
5,inhibitory_neuron,G1003,0
5,inhibitory_neuron,GSM4141788,0
5,inhibitory_neuron,GSM4141789,0
5,inhibitory_neuron,GSM4141790,0
5,inhibitory_neuron,JK124,0
5,inhibitory_neuron,JK125,0
5,inhibitory_neuron,JK134,0
5,inhibitory_neuron,JK136,0
5,inhibitory_neuron,JK142,0
5,inhibitory_neuron,JK153,0
5,inhibitory_neuron,JK156,0
5,inhibitory_neuron,JK163,0
5,inhibitory_neuron,LB3018T,0
5,inhibitory_neuron,LB3579T,0
5,inhibitory_neuron,LB3612T,0
5,inhibitory_neuron,LB3667T,0
5,inhibitory_neuron,LB3771T,0
5,inhibitory_neuron,LB3836T,0
5,inhibitory_neuron,LB3851T,0
5,inhibitory_neuron,LB3853T,0
5,inhibitory_neuron,LB3854T,0
5,inhibitory_neuron,LB3864T,0
5,inhibitory_neuron,LB3865T,0
5,inhibitory_neuron,LB3869T,0
5,inhibitory_neuron,LB3871T,0
5,inhibitory_neuron,LB3914T,0
5,inhibitory_neuron,LB3915T,0
5,inhibitory_neuron,LB3931T,0
5,inhibitory_neuron,LB3944T,0
5,inhibitory_neuron,LB4003T,0
5,inhibitory_neuron,LB4006T,0
5,inhibitory_neuron,LB4015T,0
5,inhibitory_neuron,LB4024T,0
5,inhibitory_neuron,LB4034T,0
5,inhibitory_neuron,LB4059T,0
5,inhibitory_neuron,LB4075T,0
5,inhibitory_neuron,LB4101T,0
5,inhibitory_neuron,LB4117T,0
5,inhibitory_neuron,LB4180T,0
5,inhibitory_neuron,MGH102,0
5,inhibitory_neuron,MGH105,0
5,inhibitory_neuron,MGH114,0
5,inhibitory_neuron,MGH115,0
5,inhibitory_neuron,MGH118,0
5,inhibitory_neuron,MGH124,0
5,inhibitory_neuron,MGH125,0
5,inhibitory_neuron,MGH126,0
5,inhibitory_neuron,ND3,0
5,inhibitory_neuron,ND4,0
5,inhibitory_neuron,ND8,0
5,inhibitory_neuron,P234_JAK,0
5,inhibitory_neuron,P294,0
5,inhibitory_neuron,P317,0
5,inhibitory_neuron,P322,0
5,inhibitory_neuron,Patient_4,0
5,inhibitory_neuron,R5,0
5,inhibitory_neuron,SF4297,0
5,inhibitory_neuron,SF6996,0
5,inhibitory_neuron,SF9259R,0
5,inhibitory_neuron,SF9259S,0
5,inhibitory_neuron,SF10022,0
5,inhibitory_neuron,SF10127,0
5,inhibitory_neuron,SF11159,0
5,inhibitory_neuron,SF11209,0
5,inhibitory_neuron,SF11232,0
5,inhibitory_neuron,SF11247,0
5,inhibitory_neuron,SF11644,0
5,inhibitory_neuron,SF11956,0
5,inhibitory_neuron,SF11979,0
5,inhibitory_neuron,SM006,0
5,inhibitory_neuron,SM011,0
5,inhibitory_neuron,SM012,0
5,inhibitory_neuron,SM017,0
5,inhibitory_neuron,SM018,0
5,inhibitory_neuron,X154,0
5,inhibitory_neuron,X192,0
5,inhibitory_neuron,X194,0
5,inhibitory_neuron,ndGBM-01,0
5,inhibitory_neuron,ndGBM-02,0
5,inhibitory_neuron,ndGBM-03,0
5,inhibitory_neuron,ndGBM-04,0
5,inhibitory_neuron,ndGBM-05,0
5,inhibitory_neuron,ndGBM-06,0
5,inhibitory_neuron,ndGBM-07,0
5,inhibitory_neuron,ndGBM-08,0
5,inhibitory_neuron,ndGBM-09,0
5,inhibitory_neuron,ndGBM-11,0
5,inhibitory_neuron,rGBM-01,0
5,inhibitory_neuron,rGBM-02,0
5,inhibitory_neuron,rGBM-03,0
5,inhibitory_neuron,rGBM-04,0
5,oligodendrocyte,3182,25
5,oligodendrocyte,3282,5
5,oligodendrocyte,3295,0
5,oligodendrocyte,BT333,44
5,oligodendrocyte,BT346,91
5,oligodendrocyte,BT363,123
5,oligodendrocyte,BT364,203
5,oligodendrocyte,BT368,21
5,oligodendrocyte,BT389,78
5,oligodendrocyte,BT390,450
5,oligodendrocyte,BT397,2
5,oligodendrocyte,BT402,36
5,oligodendrocyte,BT407,77
5,oligodendrocyte,BT409,129
5,oligodendrocyte,C3L-02705,0
5,oligodendrocyte,C3L-03405,0
5,oligodendrocyte,C3L-03968,2
5,oligodendrocyte,C3N-00662,1
5,oligodendrocyte,C3N-01334,0
5,oligodendrocyte,C3N-01798,0
5,oligodendrocyte,C3N-01814,17
5,oligodendrocyte,C3N-01815,0
5,oligodendrocyte,C3N-02181,0
5,oligodendrocyte,C3N-02188,0
5,oligodendrocyte,C3N-02190,0
5,oligodendrocyte,C3N-02769,0
5,oligodendrocyte,C3N-02783,6
5,oligodendrocyte,C3N-02784,38
5,oligodendrocyte,C3N-03184,0
5,oligodendrocyte,C3N-03186,1
5,oligodendrocyte,C3N-03188,17
5,oligodendrocyte,E10,0
5,oligodendrocyte,E100,0
5,oligodendrocyte,G523,5
5,oligodendrocyte,G549,1
5,oligodendrocyte,G566,0
5,oligodendrocyte,G583,6
5,oligodendrocyte,G620,0
5,oligodendrocyte,G637,0
5,oligodendrocyte,G729,2
5,oligodendrocyte,G799,0
5,oligodendrocyte,G837,18
5,oligodendrocyte,G851,0
5,oligodendrocyte,G910,50
5,oligodendrocyte,G945,1
5,oligodendrocyte,G946,9
5,oligodendrocyte,G967,5
5,oligodendrocyte,G983,109
5,oligodendrocyte,G1003,25
5,oligodendrocyte,GSM4141788,6
5,oligodendrocyte,GSM4141789,2
5,oligodendrocyte,GSM4141790,0
5,oligodendrocyte,JK124,0
5,oligodendrocyte,JK125,3
5,oligodendrocyte,JK134,1
5,oligodendrocyte,JK136,0
5,oligodendrocyte,JK142,69
5,oligodendrocyte,JK153,0
5,oligodendrocyte,JK156,1
5,oligodendrocyte,JK163,5
5,oligodendrocyte,LB3018T,0
5,oligodendrocyte,LB3579T,0
5,oligodendrocyte,LB3612T,0
5,oligodendrocyte,LB3667T,2
5,oligodendrocyte,LB3771T,0
5,oligodendrocyte,LB3836T,0
5,oligodendrocyte,LB3851T,0
5,oligodendrocyte,LB3853T,0
5,oligodendrocyte,LB3854T,0
5,oligodendrocyte,LB3864T,5
5,oligodendrocyte,LB3865T,0
5,oligodendrocyte,LB3869T,0
5,oligodendrocyte,LB3871T,0
5,oligodendrocyte,LB3914T,1
5,oligodendrocyte,LB3915T,0
5,oligodendrocyte,LB3931T,0
5,oligodendrocyte,LB3944T,0
5,oligodendrocyte,LB4003T,1
5,oligodendrocyte,LB4006T,0
5,oligodendrocyte,LB4015T,0
5,oligodendrocyte,LB4024T,0
5,oligodendrocyte,LB4034T,0
5,oligodendrocyte,LB4059T,0
5,oligodendrocyte,LB4075T,0
5,oligodendrocyte,LB4101T,0
5,oligodendrocyte,LB4117T,0
5,oligodendrocyte,LB4180T,0
5,oligodendrocyte,MGH102,3
5,oligodendrocyte,MGH105,5
5,oligodendrocyte,MGH114,0
5,oligodendrocyte,MGH115,0
5,oligodendrocyte,MGH118,9
5,oligodendrocyte,MGH124,0
5,oligodendrocyte,MGH125,85
5,oligodendrocyte,MGH126,0
5,oligodendrocyte,ND3,0
5,oligodendrocyte,ND4,0
5,oligodendrocyte,ND8,0
5,oligodendrocyte,P234_JAK,0
5,oligodendrocyte,P294,1
5,oligodendrocyte,P317,0
5,oligodendrocyte,P322,1
5,oligodendrocyte,Patient_4,0
5,oligodendrocyte,R5,0
5,oligodendrocyte,SF4297,1
5,oligodendrocyte,SF6996,3
5,oligodendrocyte,SF9259R,0
5,oligodendrocyte,SF9259S,0
5,oligodendrocyte,SF10022,1
5,oligodendrocyte,SF10127,0
5,oligodendrocyte,SF11159,9
5,oligodendrocyte,SF11209,3
5,oligodendrocyte,SF11232,0
5,oligodendrocyte,SF11247,18
5,oligodendrocyte,SF11644,5
5,oligodendrocyte,SF11956,0
5,oligodendrocyte,SF11979,1
5,oligodendrocyte,SM006,0
5,oligodendrocyte,SM011,3
5,oligodendrocyte,SM012,5
5,oligodendrocyte,SM017,0
5,oligodendrocyte,SM018,31
5,oligodendrocyte,X154,5
5,oligodendrocyte,X192,3
5,oligodendrocyte,X194,54
5,oligodendrocyte,ndGBM-01,10
5,oligodendrocyte,ndGBM-02,5
5,oligodendrocyte,ndGBM-03,5
5,oligodendrocyte,ndGBM-04,0
5,oligodendrocyte,ndGBM-05,0
5,oligodendrocyte,ndGBM-06,5
5,oligodendrocyte,ndGBM-07,1
5,oligodendrocyte,ndGBM-08,3
5,oligodendrocyte,ndGBM-09,0
5,oligodendrocyte,ndGBM-11,2
5,oligodendrocyte,rGBM-01,3
5,oligodendrocyte,rGBM-02,0
5,oligodendrocyte,rGBM-03,6
5,oligodendrocyte,rGBM-04,12
6,excitatory_neuron,3182,0
6,excitatory_neuron,3282,0
6,excitatory_neuron,3295,0
6,excitatory_neuron,BT333,0
6,excitatory_neuron,BT346,0
6,excitatory_neuron,BT363,0
6,excitatory_neuron,BT364,0
6,excitatory_neuron,BT368,0
6,excitatory_neuron,BT389,0
6,excitatory_neuron,BT390,0
6,excitatory_neuron,BT397,0
6,excitatory_neuron,BT402,0
6,excitatory_neuron,BT407,0
6,excitatory_neuron,BT409,0
6,excitatory_neuron,C3L-02705,0
6,excitatory_neuron,C3L-03405,0
6,excitatory_neuron,C3L-03968,0
6,excitatory_neuron,C3N-00662,0
6,excitatory_neuron,C3N-01334,0
6,excitatory_neuron,C3N-01798,0
6,excitatory_neuron,C3N-01814,0
6,excitatory_neuron,C3N-01815,0
6,excitatory_neuron,C3N-02181,0
6,excitatory_neuron,C3N-02188,0
6,excitatory_neuron,C3N-02190,0
6,excitatory_neuron,C3N-02769,0
6,excitatory_neuron,C3N-02783,0
6,excitatory_neuron,C3N-02784,0
6,excitatory_neuron,C3N-03184,0
6,excitatory_neuron,C3N-03186,0
6,excitatory_neuron,C3N-03188,0
6,excitatory_neuron,E10,0
6,excitatory_neuron,E100,0
6,excitatory_neuron,G523,0
6,excitatory_neuron,G549,0
6,excitatory_neuron,G566,0
6,excitatory_neuron,G583,0
6,excitatory_neuron,G620,0
6,excitatory_neuron,G637,0
6,excitatory_neuron,G729,0
6,excitatory_neuron,G799,0
6,excitatory_neuron,G837,0
6,excitatory_neuron,G851,0
6,excitatory_neuron,G910,0
6,excitatory_neuron,G945,0
6,excitatory_neuron,G946,0
6,excitatory_neuron,G967,0
6,excitatory_neuron,G983,0
6,excitatory_neuron,G1003,0
6,excitatory_neuron,GSM4141788,0
6,excitatory_neuron,GSM4141789,0
6,excitatory_neuron,GSM4141790,0
6,excitatory_neuron,JK124,0
6,excitatory_neuron,JK125,0
6,excitatory_neuron,JK134,0
6,excitatory_neuron,JK136,0
6,excitatory_neuron,JK142,0
6,excitatory_neuron,JK153,0
6,excitatory_neuron,JK156,0
6,excitatory_neuron,JK163,0
6,excitatory_neuron,LB3018T,0
6,excitatory_neuron,LB3579T,0
6,excitatory_neuron,LB3612T,0
6,excitatory_neuron,LB3667T,0
6,excitatory_neuron,LB3771T,0
6,excitatory_neuron,LB3836T,0
6,excitatory_neuron,LB3851T,0
6,excitatory_neuron,LB3853T,0
6,excitatory_neuron,LB3854T,0
6,excitatory_neuron,LB3864T,0
6,excitatory_neuron,LB3865T,0
6,excitatory_neuron,LB3869T,0
6,excitatory_neuron,LB3871T,0
6,excitatory_neuron,LB3914T,0
6,excitatory_neuron,LB3915T,0
6,excitatory_neuron,LB3931T,0
6,excitatory_neuron,LB3944T,0
6,excitatory_neuron,LB4003T,0
6,excitatory_neuron,LB4006T,0
6,excitatory_neuron,LB4015T,0
6,excitatory_neuron,LB4024T,0
6,excitatory_neuron,LB4034T,0
6,excitatory_neuron,LB4059T,0
6,excitatory_neuron,LB4075T,0
6,excitatory_neuron,LB4101T,0
6,excitatory_neuron,LB4117T,0
6,excitatory_neuron,LB4180T,0
6,excitatory_neuron,MGH102,0
6,excitatory_neuron,MGH105,0
6,excitatory_neuron,MGH114,0
6,excitatory_neuron,MGH115,0
6,excitatory_neuron,MGH118,0
6,excitatory_neuron,MGH124,0
