source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank,source_compartment,target_compartment,compartment_pair,direction,nerve_cluster,immune_subtype,nerve_dominant_sample_fraction,nerve_n_contributing_samples,nerve_normalised_entropy,nerve_batch_qc_pass,immune_dominant_sample_fraction,immune_n_contributing_samples,immune_normalised_entropy,immune_batch_qc_pass,batch_qc_pass
immune_tam,nerve_c6,TIMP1,CD63,2.9483743,0.0,8.66833,1.4179571173575138,2.179971446701945,0.040531617,0.96424395,0.0358490685786588,3.3662622736514735e-06,immune,nerve,immune-nerve,immune_to_nerve,nerve_c6,tam,0.2036,24.0,0.6567,True,0.221,21.0,0.6495,True,True
immune_tam,nerve_c18,TIMP1,CD63,2.9061604,0.0,8.432644,1.3843454673643607,2.1358771299478985,0.039429583,0.9637657,0.0403392143576717,4.728109936940061e-06,immune,nerve,immune-nerve,immune_to_nerve,nerve_c18,tam,0.5575,4.0,0.2111,False,0.221,21.0,0.6495,True,False
immune_tam,nerve_c16,TIMP1,CD63,2.881109,0.0,8.292776,1.364398982804614,2.147684514122897,0.03877559,0.9634725,0.0429446031294375,5.983651584832587e-06,immune,nerve,immune-nerve,immune_to_nerve,nerve_c16,tam,0.2917,16.0,0.4833,True,0.221,21.0,0.6495,True,True
immune_microglia,nerve_c10,APOE,ABCA1,2.859295,0.0,7.1910224,1.153066099663621,2.5430717260541087,0.060910862,0.9608795,0.0129620595341937,7.38677774076916e-06,immune,nerve,immune-nerve,immune_to_nerve,nerve_c10,microglia,0.8274,7.0,0.1908,False,0.0584,28.0,0.8514,True,False
immune_microglia,nerve_c3,APOE,ABCA1,2.7449741,0.0,6.3104005,1.0179762401523575,2.552519910628746,0.053451642,0.95834893,0.0252745013655961,1.661522843637345e-05,immune,nerve,immune-nerve,immune_to_nerve,nerve_c3,microglia,0.1893,16.0,0.5434,True,0.0584,28.0,0.8514,True,True
immune_tam,nerve_c9,TIMP1,CD63,2.696026,0.0,7.2594233,1.2170270609134934,1.8370270061450409,0.033943806,0.96105707,0.0584463858624115,1.7740835286639172e-05,immune,nerve,immune-nerve,immune_to_nerve,nerve_c9,tam,0.4802,7.0,0.3212,True,0.221,21.0,0.6495,True,True
immune_tam,nerve_c5,TIMP1,CD63,2.6955404,0.0,7.2567115,1.2166414953812064,1.801525947220483,0.03393113,0.9610501,0.0584463858624115,1.8317458570808738e-05,immune,nerve,immune-nerve,immune_to_nerve,nerve_c5,tam,0.5076,15.0,0.4523,False,0.221,21.0,0.6495,True,False
immune_tam,nerve_c1,TIMP1,CD63,2.6264646,0.0,6.871048,1.1616394134134724,1.7862084468474697,0.03212783,0.960015,0.0584463858624115,2.3262062836017956e-05,immune,nerve,immune-nerve,immune_to_nerve,nerve_c1,tam,0.1941,18.0,0.5886,True,0.221,21.0,0.6495,True,True
immune_microglia,nerve_c4,APOE,LRP2,2.6932743,0.0,5.9121523,3.466134690499516,2.972248452985757,0.049772844,0.95702827,4.280514406302528e-05,2.459031634270748e-05,immune,nerve,immune-nerve,immune_to_nerve,nerve_c4,microglia,0.1779,16.0,0.5438,True,0.0584,28.0,0.8514,True,True
immune_tam,nerve_c10,TIMP1,CD63,2.5631835,0.0,6.517738,1.1112529419168191,1.578971425811338,0.030475814,0.9589894,0.0584463858624115,3.1784026584718265e-05,immune,nerve,immune-nerve,immune_to_nerve,nerve_c10,tam,0.8274,7.0,0.1908,False,0.221,21.0,0.6495,True,False
immune_tam,nerve_c15,TIMP1,CD63,2.5099063,0.0,6.22028,1.0688316568075829,1.8042301050004457,0.029084954,0.9580609,0.0584463858624115,4.8932320980949765e-05,immune,nerve,immune-nerve,immune_to_nerve,nerve_c15,tam,0.2441,11.0,0.4778,True,0.221,21.0,0.6495,True,True
immune_microglia,nerve_c10,APOE,LRP2,2.5869942,0.0,5.093468,3.0280767628102145,2.8070700269128883,0.04288056,0.9538569,0.0003625468376133,5.1821911788680654e-05,immune,nerve,immune-nerve,immune_to_nerve,nerve_c10,microglia,0.8274,7.0,0.1908,False,0.0584,28.0,0.8514,True,False
immune_tam,nerve_c4,TIMP1,FGFR2,2.4890263,0.0,6.1037035,3.468797296236495,3.0930362951483614,0.03884375,0.9576792,4.1367669591479274e-05,5.7849328701176e-05,immune,nerve,immune-nerve,immune_to_nerve,nerve_c4,tam,0.1779,16.0,0.5438,True,0.221,21.0,0.6495,True,True
immune_microglia,nerve_c12,APOE,LRP6,2.5564551,0.0,4.858225,1.6108907630364735,2.6706628208544783,0.063147016,0.95280504,0.0031009220265574,6.640063036822427e-05,immune,nerve,immune-nerve,immune_to_nerve,nerve_c12,microglia,0.4368,7.0,0.335,True,0.0584,28.0,0.8514,True,True
immune_tam,nerve_c17,TIMP1,CD63,2.4549546,0.0,5.913475,1.02507658039127,2.01073685083018,0.027650386,0.9570329,0.0584463858624115,7.204383821601617e-05,immune,nerve,immune-nerve,immune_to_nerve,nerve_c17,tam,0.712,4.0,0.1815,False,0.221,21.0,0.6495,True,False
immune_microglia,nerve_c9,APOE,ABCA1,2.5519588,0.0,4.823589,0.7898954222056296,2.0911614759578088,0.040857747,0.9526439,0.0584463858624115,7.320004873862328e-05,immune,nerve,immune-nerve,immune_to_nerve,nerve_c9,microglia,0.4802,7.0,0.3212,True,0.0584,28.0,0.8514,True,True
immune_tam,nerve_c9,TIMP1,FGFR2,2.4244542,0.0,5.743186,3.3101870537961364,2.9662981650730025,0.036549434,0.9564281,9.087287948027664e-05,8.278034478884479e-05,immune,nerve,immune-nerve,immune_to_nerve,nerve_c9,tam,0.4802,7.0,0.3212,True,0.221,21.0,0.6495,True,True
immune_tam,nerve_c2,TIMP1,CD63,2.4210749,0.0,5.724318,0.9981004983088614,1.4526692911367012,0.02676592,0.9563595,0.0584463858624115,8.652449708659697e-05,immune,nerve,immune-nerve,immune_to_nerve,nerve_c2,tam,0.4082,17.0,0.533,True,0.221,21.0,0.6495,True,True
immune_microglia,nerve_c3,APOE,LRP2,2.51714,0.0,4.5553775,2.740155754188328,2.83167180082044,0.038350515,0.95133656,0.0014094627168379,0.0001064845234101,immune,nerve,immune-nerve,immune_to_nerve,nerve_c3,microglia,0.1893,16.0,0.5434,True,0.0584,28.0,0.8514,True,True
immune_tam,nerve_c5,TIMP1,FGFR2,2.3559852,0.0,5.36091,3.1420078567015697,2.9108139529596846,0.03411664,0.95497006,0.0001887041899167,0.0001269765265007,immune,nerve,immune-nerve,immune_to_nerve,nerve_c5,tam,0.5076,15.0,0.4523,False,0.221,21.0,0.6495,True,False
immune_t_cell,nerve_c20,CALM1,PDE1C,2.341833,0.0,5.420191,2.8274202932191894,2.1614235645657436,0.028294835,0.9552059,0.002217197330495,0.0001394932376725,immune,nerve,immune-nerve,immune_to_nerve,nerve_c20,t_cell,0.7889,9.0,0.1802,False,0.114,24.0,0.7175,True,False
immune_microglia,nerve_c20,APOE,LRP2,2.4835262,0.0,4.296448,2.601608784388486,2.789555203113965,0.03617066,0.949964,0.0026039671689331,0.0001443382500154,immune,nerve,immune-nerve,immune_to_nerve,nerve_c20,microglia,0.7889,9.0,0.1802,False,0.0584,28.0,0.8514,True,False
immune_tam,nerve_c7,TIMP1,FGFR2,2.332844,0.0,5.2317085,3.085166896573666,3.0513076230984657,0.03329441,0.9544426,0.0002945738083251,0.0001476141061382,immune,nerve,immune-nerve,immune_to_nerve,nerve_c7,tam,0.17,15.0,0.5776,True,0.221,21.0,0.6495,True,True
immune_microglia,nerve_c7,APOE,LRP2,2.4701378,0.0,4.1933165,2.546423229028417,2.8486249089173814,0.035302423,0.9493834,0.0032788952582332,0.000162808967821,immune,nerve,immune-nerve,immune_to_nerve,nerve_c7,microglia,0.17,15.0,0.5776,True,0.0584,28.0,0.8514,True,True
immune_nk_cell,nerve_neuron,CCL5,GRM7,2.2957594,0.0,4.736945,4.0440612683824035,3.02108348809719,0.25332767,0.9522333,9.605330235999865e-07,0.0001973232639078,immune,nerve,immune-nerve,immune_to_nerve,nerve_neuron,nk_cell,0.5032,7.0,0.4667,False,0.1807,21.0,0.6809,True,False
immune_nk_cell,nerve_c20,CALM1,PDE1C,2.2895467,0.0,5.148846,2.779787680993959,2.0536824145467807,0.026878342,0.95409423,0.0042546659791689,0.0002050105399609,immune,nerve,immune-nerve,immune_to_nerve,nerve_c20,nk_cell,0.7889,9.0,0.1802,False,0.1807,21.0,0.6809,True,False
immune_microglia,nerve_c4,APOE,SORL1,2.441771,0.0,3.9748054,0.6062808584003299,1.8414681351264823,0.04073221,0.9480819,0.0584463858624115,0.0002269053927027,immune,nerve,immune-nerve,immune_to_nerve,nerve_c4,microglia,0.1779,16.0,0.5438,True,0.0584,28.0,0.8514,True,True
immune_microglia,nerve_c9,APOE,LRP2,2.4324098,0.0,3.9026937,2.390919082054212,2.5493495659526477,0.032855745,0.94762945,0.0058094987040011,0.0002585453967024,immune,nerve,immune-nerve,immune_to_nerve,nerve_c9,microglia,0.4802,7.0,0.3212,True,0.0584,28.0,0.8514,True,True
immune_microglia,nerve_c22,APOE,LRP2,2.430849,0.0,3.8906708,2.3844860209887395,2.7842445389155346,0.03275453,0.9475529,0.0059093042889294,0.000262919495969,immune,nerve,immune-nerve,immune_to_nerve,nerve_c22,microglia,1.0,1.0,-0.0,False,0.0584,28.0,0.8514,True,False
immune_tam,nerve_c10,TIMP1,FGFR2,2.2259178,0.0,4.6347194,2.822518920737888,2.619097113153952,0.029495187,0.9517347,0.0009039185056241,0.0002992278459381,immune,nerve,immune-nerve,immune_to_nerve,nerve_c10,tam,0.8274,7.0,0.1908,False,0.221,21.0,0.6495,True,False
immune_microglia,nerve_c0,IL18,IL1RAPL1,2.5651686,0.0,3.710182,2.6207963697234975,3.2890419790225214,0.04951135,0.94636,0.0018121481593544,0.0003606392649525,immune,nerve,immune-nerve,immune_to_nerve,nerve_c0,microglia,0.1812,15.0,0.5697,True,0.0584,28.0,0.8514,True,True
immune_tam,nerve_c4,PSAP,SORT1,2.2020621,0.0,4.8149714,1.6864838340002832,1.4020867697201465,0.02417987,0.9526035,0.0584463858624115,0.0003657985842363,immune,nerve,immune-nerve,immune_to_nerve,nerve_c4,tam,0.1779,16.0,0.5438,True,0.221,21.0,0.6495,True,True
immune_microglia,nerve_c4,PSAP,SORT1,2.1995392,0.0,4.8047915,1.6844884584004192,2.178701837041656,0.02412875,0.9525557,0.0467085198938166,0.0003709943343119,immune,nerve,immune-nerve,immune_to_nerve,nerve_c4,microglia,0.1779,16.0,0.5438,True,0.0584,28.0,0.8514,True,True
immune_dendritic,nerve_c10,POMC,GRM7,0.08047111,0.0,0.006298424,0.1530499785601848,0.0275607623708919,0.0045536146,0.42093372,1.0,0.0004077841616978,immune,nerve,immune-nerve,immune_to_nerve,nerve_c10,dendritic,0.8274,7.0,0.1908,False,0.1168,23.0,0.7139,True,False
immune_microglia,nerve_c5,APOE,ABCA1,2.3985043,0.0,3.6415172,0.6085640312724567,1.8883242469696313,0.03084512,0.94588387,0.0584463858624115,0.0004083860698788,immune,nerve,immune-nerve,immune_to_nerve,nerve_c5,microglia,0.5076,15.0,0.4523,False,0.0584,28.0,0.8514,True,False
immune_microglia,nerve_c9,SPP1,ITGAV_ITGB1,2.4807682,0.0,3.624768,0.5828686888493053,1.9317995539417911,0.029884618,0.9457657,0.0584463858624115,0.0004138735698954,immune,nerve,immune-nerve,immune_to_nerve,nerve_c9,microglia,0.4802,7.0,0.3212,True,0.0584,28.0,0.8514,True,True
immune_microglia,nerve_c0,APOE,LRP2,2.3932905,0.0,3.6013544,2.2296782044535486,2.670655315771433,0.030318849,0.9455993,0.0096664657932429,0.0004333670138993,immune,nerve,immune-nerve,immune_to_nerve,nerve_c0,microglia,0.1812,15.0,0.5697,True,0.0584,28.0,0.8514,True,True
immune_microglia,nerve_c4,IL18,IL1RAPL1,2.4916139,0.0,3.5820365,2.534448156234407,3.0777144273140538,0.047801286,0.9454608,0.0033670503823563,0.0004475641524427,immune,nerve,immune-nerve,immune_to_nerve,nerve_c4,microglia,0.1779,16.0,0.5438,True,0.0584,28.0,0.8514,True,True
immune_t_cell,nerve_c0,CALM1,PDE1C,2.175641,0.0,4.7258844,2.4853715265423437,2.020539040779445,0.024670372,0.95218015,0.0050410392896855,0.0004533068168486,immune,nerve,immune-nerve,immune_to_nerve,nerve_c0,t_cell,0.1812,15.0,0.5697,True,0.114,24.0,0.7175,True,True
immune_microglia,nerve_c10,SPP1,ITGAV_ITGB1,2.4751248,0.0,3.5788178,0.575600536202002,1.9147961614636089,0.02950578,0.94543755,0.0584463858624115,0.0004533068168486,immune,nerve,immune-nerve,immune_to_nerve,nerve_c10,microglia,0.8274,7.0,0.1908,False,0.0584,28.0,0.8514,True,False
immune_tam,nerve_c1,TIMP1,FGFR2,2.171851,0.0,4.3328524,2.6897134059282055,2.8015321395795687,0.02757412,0.9501641,0.0017769239759258,0.0004619890603768,immune,nerve,immune-nerve,immune_to_nerve,nerve_c1,tam,0.1941,18.0,0.5886,True,0.221,21.0,0.6495,True,True
immune_microglia,nerve_c5,SPP1,ITGAV_ITGB1,2.4743395,0.0,3.5724223,0.5745880426809526,1.9678781529302072,0.02945305,0.9453914,0.0584463858624115,0.0004619890603768,immune,nerve,immune-nerve,immune_to_nerve,nerve_c5,microglia,0.5076,15.0,0.4523,False,0.0584,28.0,0.8514,True,False
immune_tam,nerve_c3,TIMP1,FGFR2,2.162158,0.0,4.278735,2.665903300136836,2.7972895262744344,0.027229719,0.9498657,0.0019959463118374,0.0004915218014198,immune,nerve,immune-nerve,immune_to_nerve,nerve_c3,tam,0.1893,16.0,0.5434,True,0.221,21.0,0.6495,True,True
immune_microglia,nerve_c3,IL18,IL1RAPL1,2.4530692,0.0,3.514885,2.48920072602389,3.083219437733271,0.046905167,0.9449708,0.0040301317799628,0.0004915218014198,immune,nerve,immune-nerve,immune_to_nerve,nerve_c3,microglia,0.1893,16.0,0.5434,True,0.0584,28.0,0.8514,True,True
immune_tam,nerve_c0,TIMP1,FGFR2,2.150175,0.0,4.211832,2.6364707127407714,2.6945233666695225,0.02680395,0.9494891,0.0023004964018688,0.0005281625033109,immune,nerve,immune-nerve,immune_to_nerve,nerve_c0,tam,0.1812,15.0,0.5697,True,0.221,21.0,0.6495,True,True
immune_microglia,nerve_c9,APOE,SORL1,2.3757052,0.0,3.4658945,0.5305043376419833,1.66702042216403,0.035517093,0.9446047,0.0584463858624115,0.0005343966343008,immune,nerve,immune-nerve,immune_to_nerve,nerve_c9,microglia,0.4802,7.0,0.3212,True,0.0584,28.0,0.8514,True,True
immune_microglia,nerve_c5,APOE,LRP2,2.3731928,0.0,3.4465404,2.146840569938925,2.463000277343042,0.029015511,0.944458,0.0126175162474624,0.000559697170313,immune,nerve,immune-nerve,immune_to_nerve,nerve_c5,microglia,0.5076,15.0,0.4523,False,0.0584,28.0,0.8514,True,False
immune_microglia,nerve_c5,APOE,SORL1,2.364884,0.0,3.3825378,0.5180926163138733,1.7086659227982164,0.034662887,0.9439643,0.0584463858624115,0.0005987388971779,immune,nerve,immune-nerve,immune_to_nerve,nerve_c5,microglia,0.5076,15.0,0.4523,False,0.0584,28.0,0.8514,True,False
immune_microglia,nerve_c20,IL18,IL1RAPL1,2.3712952,0.0,3.37242,2.3932068768039847,3.026578861245286,0.045004014,0.943885,0.0056777186218809,0.0006087038348332,immune,nerve,immune-nerve,immune_to_nerve,nerve_c20,microglia,0.7889,9.0,0.1802,False,0.0584,28.0,0.8514,True,False
immune_dendritic,nerve_c10,LTBP3,ITGB5,0.08421497,1.0,0.0069266385,-0.1728988867353137,-0.2620088574613664,0.006641956,0.43256244,1.0,0.0006116623844873,immune,nerve,immune-nerve,immune_to_nerve,nerve_c10,dendritic,0.8274,7.0,0.1908,False,0.1168,23.0,0.7139,True,False
immune_tam,nerve_c13,TIMP1,CD63,2.1269937,0.0,4.082407,0.763940737734655,1.303405769816257,0.019088628,0.9487354,0.0584463858624115,0.0006356768301186,immune,nerve,immune-nerve,immune_to_nerve,nerve_c13,tam,0.3452,18.0,0.5887,True,0.221,21.0,0.6495,True,True
immune_nk_cell,nerve_c21,HLA-A,APLP2,2.1971107,0.0,3.3291428,0.6014118138712695,1.273308670507421,0.027162075,0.943542,0.0584463858624115,0.0006390894216706,immune,nerve,immune-nerve,immune_to_nerve,nerve_c21,nk_cell,1.0,1.0,-0.0,False,0.1807,21.0,0.6809,True,False
immune_nk_cell,nerve_c0,CALM1,PDE1C,2.1233547,0.0,4.489298,2.437738914317113,1.9127978907604817,0.023435328,0.95099723,0.0088149705327494,0.0006597551362975,immune,nerve,immune-nerve,immune_to_nerve,nerve_c0,nk_cell,0.1812,15.0,0.5697,True,0.1807,21.0,0.6809,True,True
immune_t_cell,nerve_c21,HLA-A,APLP2,2.1834102,0.0,3.3024783,0.5907283011034483,1.4124317046097792,0.026944524,0.9433274,0.0584463858624115,0.0006737138441284,immune,nerve,immune-nerve,immune_to_nerve,nerve_c21,t_cell,1.0,1.0,-0.0,False,0.114,24.0,0.7175,True,False
immune_tam,nerve_c5,PSAP,SORT1,2.1202807,0.0,4.42459,1.5525501558277426,1.2722604179568473,0.02221945,0.95065784,0.0584463858624115,0.0006807477439403,immune,nerve,immune-nerve,immune_to_nerve,nerve_c5,tam,0.5076,15.0,0.4523,False,0.221,21.0,0.6495,True,False
immune_microglia,nerve_c5,PSAP,SORT1,2.1177578,0.0,4.4152355,1.5505547802278783,2.048875485278357,0.022172473,0.95060813,0.0584463858624115,0.00070565225371,immune,nerve,immune-nerve,immune_to_nerve,nerve_c5,microglia,0.5076,15.0,0.4523,False,0.0584,28.0,0.8514,True,False
immune_microglia,nerve_c20,APOE,SORL1,2.350746,0.0,3.2736316,0.5018764515384391,1.8295341364819409,0.033546858,0.94309247,0.0584463858624115,0.0007092462807317,immune,nerve,immune-nerve,immune_to_nerve,nerve_c20,microglia,0.7889,9.0,0.1802,False,0.0584,28.0,0.8514,True,False
immune_microglia,nerve_c7,IL18,IL1RAPL1,2.266117,0.0,3.1891813,2.269737202928328,2.8538564804556645,0.04255874,0.94238704,0.0085129957887875,0.0007868176018176,immune,nerve,immune-nerve,immune_to_nerve,nerve_c7,microglia,0.17,15.0,0.5776,True,0.0584,28.0,0.8514,True,True
immune_microglia,nerve_c16,SPP1,CD44,2.4235754,0.0,3.1590817,0.4176279481165086,1.9842472965821676,0.051319238,0.942129,0.0607799816625852,0.0008097152861547,immune,nerve,immune-nerve,immune_to_nerve,nerve_c16,microglia,0.2917,16.0,0.4833,True,0.0584,28.0,0.8514,True,True
immune_tam,nerve_c20,TIMP1,FGFR2,2.0979118,0.0,3.9200363,2.5080939171149197,2.5792409678744153,0.024946973,0.94773936,0.0037045469633001,0.0008212864871424,immune,nerve,immune-nerve,immune_to_nerve,nerve_c20,tam,0.7889,9.0,0.1802,False,0.221,21.0,0.6495,True,False
immune_microglia,nerve_c7,APOE,ABCA1,2.3252497,0.0,3.0772324,0.5220010335563978,2.048831724713671,0.0260654,0.94140923,0.0584463858624115,0.0008924261702594,immune,nerve,immune-nerve,immune_to_nerve,nerve_c7,microglia,0.17,15.0,0.5776,True,0.0584,28.0,0.8514,True,True
immune_tam,nerve_c20,CALM1,PDE1C,2.0873985,0.0,4.099779,2.5956199381568066,1.7347952884862308,0.021401936,0.9488386,0.0195899114042117,0.0008964643500374,immune,nerve,immune-nerve,immune_to_nerve,nerve_c20,tam,0.7889,9.0,0.1802,False,0.221,21.0,0.6495,True,False
immune_tam,nerve_c21,TIMP1,CD63,2.0819817,0.0,3.8310952,0.7280998751997226,1.5960377674769024,0.017913539,0.9471681,0.0625081208151773,0.0009414824634368,immune,nerve,immune-nerve,immune_to_nerve,nerve_c21,tam,1.0,1.0,-0.0,False,0.221,21.0,0.6495,True,False
immune_microglia,nerve_c3,APOE,SORL1,2.3180144,0.0,3.0214982,0.4643338484051095,1.731726424137911,0.030963099,0.9409031,0.0584463858624115,0.0009497852802025,immune,nerve,immune-nerve,immune_to_nerve,nerve_c3,microglia,0.1893,16.0,0.5434,True,0.0584,28.0,0.8514,True,True
immune_microglia,nerve_c4,APOE,ABCA1,2.3167393,0.0,3.0116758,0.5119446557103834,1.832384324226395,0.02551011,0.9408125,0.0584463858624115,0.000974910711912,immune,nerve,immune-nerve,immune_to_nerve,nerve_c4,microglia,0.1779,16.0,0.5438,True,0.0584,28.0,0.8514,True,True
immune_tam,nerve_c2,TIMP1,FGFR2,2.0723307,0.0,3.7772124,2.4452588629143044,2.5236600644535163,0.024038047,0.9468126,0.0048118515640607,0.0010348032456044,immune,nerve,immune-nerve,immune_to_nerve,nerve_c2,tam,0.4082,17.0,0.533,True,0.221,21.0,0.6495,True,True
immune_tam,nerve_c2,PSAP,GPR37,2.0719151,0.0,4.193718,2.842839951112971,1.5877512447280635,0.031775095,0.94938564,0.0361601489961542,0.0010435038389317,immune,nerve,immune-nerve,immune_to_nerve,nerve_c2,tam,0.4082,17.0,0.533,True,0.221,21.0,0.6495,True,True
immune_microglia,nerve_c2,PSAP,GPR37,2.0693922,0.0,4.1848516,2.840844575513107,2.3643663120495733,0.031707916,0.9493348,0.0008136079667832,0.0010610138526731,immune,nerve,immune-nerve,immune_to_nerve,nerve_c2,microglia,0.4082,17.0,0.533,True,0.0584,28.0,0.8514,True,True
immune_microglia,nerve_c7,APOE,SORL1,2.3044465,0.0,2.9169822,0.4487715043983139,1.8116150843853052,0.02989206,0.9399168,0.0584463858624115,0.0010610138526731,immune,nerve,immune-nerve,immune_to_nerve,nerve_c7,microglia,0.17,15.0,0.5776,True,0.0584,28.0,0.8514,True,True
immune_nk_cell,nerve_c18,HLA-A,APLP2,2.1341424,0.0,2.8983014,0.5294738842016457,0.7234793379026698,0.023646891,0.9397351,0.0584463858624115,0.0011009397771343,immune,nerve,immune-nerve,immune_to_nerve,nerve_c18,nk_cell,0.5575,4.0,0.2111,False,0.1807,21.0,0.6809,True,False
immune_t_cell,nerve_c18,HLA-A,APLP2,2.120442,0.0,2.8750877,0.5187903714338244,0.862602372005028,0.023457494,0.939507,0.0584463858624115,0.0011324993120126,immune,nerve,immune-nerve,immune_to_nerve,nerve_c18,t_cell,0.5575,4.0,0.2111,False,0.114,24.0,0.7175,True,False
immune_microglia,nerve_c6,APOE,ABCA1,2.2968628,0.0,2.8585663,0.4884572803163354,1.8393157970297267,0.02421321,0.93934304,0.0584463858624115,0.0011507318895213,immune,nerve,immune-nerve,immune_to_nerve,nerve_c6,microglia,0.2036,24.0,0.6567,True,0.0584,28.0,0.8514,True,True
immune_microglia,nerve_c0,APOE,LRP6,2.2964742,0.0,2.8555722,1.0297988412825705,2.284790620822766,0.037116613,0.9393132,0.050745262988185,0.0011599024497391,immune,nerve,immune-nerve,immune_to_nerve,nerve_c0,microglia,0.1812,15.0,0.5697,True,0.0584,28.0,0.8514,True,True
immune_microglia,nerve_c13,APOE,LRP2,2.29184,0.0,2.819876,1.811528287023664,2.565695387117376,0.023739789,0.93895364,0.0336446273830882,0.001192283692899,immune,nerve,immune-nerve,immune_to_nerve,nerve_c13,microglia,0.3452,18.0,0.5887,True,0.0584,28.0,0.8514,True,True
immune_tam,nerve_c22,TIMP1,FGFR2,2.0439024,0.0,3.6184916,2.375429315953565,2.636144661184359,0.023027953,0.9457212,0.0060267948440127,0.0012109856948217,immune,nerve,immune-nerve,immune_to_nerve,nerve_c22,tam,1.0,1.0,-0.0,False,0.221,21.0,0.6495,True,False
immune_tam,nerve_c15,TIMP1,FGFR2,2.0420203,0.0,3.6079838,2.3708061292232956,2.628285996793717,0.02296108,0.9456465,0.0061284011009307,0.0012203909370049,immune,nerve,immune-nerve,immune_to_nerve,nerve_c15,tam,0.2441,11.0,0.4778,True,0.221,21.0,0.6495,True,True
immune_microglia,nerve_c9,HGF,SDC2,0.08628379,0.998,0.0072380765,-0.00596642324324,-0.0388448162561982,0.026667673,0.43796784,1.0,0.0012232416231299,immune,nerve,immune-nerve,immune_to_nerve,nerve_c9,microglia,0.4802,7.0,0.3212,True,0.0584,28.0,0.8514,True,True
immune_tam,nerve_c0,PSAP,SORT1,2.0389636,0.0,4.036423,1.4193797317449086,1.2745191068887365,0.020270148,0.9484592,0.0584463858624115,0.0012488230094283,immune,nerve,immune-nerve,immune_to_nerve,nerve_c0,tam,0.1812,15.0,0.5697,True,0.221,21.0,0.6495,True,True
immune_microglia,nerve_c15,SPP1,ITGAV_ITGB1,2.3759978,0.0,2.771687,0.4479212523291798,1.9479615256414056,0.02285134,0.9384578,0.0584463858624115,0.0012775798197446,immune,nerve,immune-nerve,immune_to_nerve,nerve_c15,microglia,0.2441,11.0,0.4778,True,0.0584,28.0,0.8514,True,True
immune_microglia,nerve_c0,PSAP,SORT1,2.0364404,0.0,4.0278893,1.4173843561450443,2.0511341742102456,0.020227294,0.9484075,0.0584463858624115,0.0012824043191904,immune,nerve,immune-nerve,immune_to_nerve,nerve_c0,microglia,0.1812,15.0,0.5697,True,0.0584,28.0,0.8514,True,True
immune_tam,nerve_c10,PSAP,SORT1,2.0354533,0.0,4.0196676,1.4136301951710424,1.12540621015484,0.020186007,0.94835746,0.0584463858624115,0.0012969315249859,immune,nerve,immune-nerve,immune_to_nerve,nerve_c10,tam,0.8274,7.0,0.1908,False,0.221,21.0,0.6495,True,False
immune_tam,nerve_c13,TIMP1,FGFR2,2.0347013,0.0,3.5671208,2.3528298846707605,2.62258320566616,0.022701029,0.9453531,0.0064905587939803,0.0013066614778866,immune,nerve,immune-nerve,immune_to_nerve,nerve_c13,tam,0.3452,18.0,0.5887,True,0.221,21.0,0.6495,True,True
immune_tam,nerve_c18,TIMP1,FGFR2,2.0339298,0.0,3.5628135,2.3509338403246764,2.7779738342433467,0.022673618,0.94532186,0.0065080577682235,0.0013115398775777,immune,nerve,immune-nerve,immune_to_nerve,nerve_c18,tam,0.5575,4.0,0.2111,False,0.221,21.0,0.6495,True,False
immune_microglia,nerve_c10,PSAP,SORT1,2.0329304,0.0,4.0111694,1.4116348195711783,1.9020212774763496,0.020143328,0.9483056,0.0584463858624115,0.0013311440246536,immune,nerve,immune-nerve,immune_to_nerve,nerve_c10,microglia,0.8274,7.0,0.1908,False,0.0584,28.0,0.8514,True,False
immune_t_cell,nerve_c4,CALM1,PDE1C,2.028443,0.0,4.11093,2.182422119992458,1.7519865272893695,0.021460148,0.94890445,0.0180952595644475,0.0013558517030994,immune,nerve,immune-nerve,immune_to_nerve,nerve_c4,t_cell,0.1779,16.0,0.5438,True,0.114,24.0,0.7175,True,True
immune_microglia,nerve_c13,APOE,LRP4,2.2811794,0.0,2.7377546,1.0322798553743509,2.4001795299926574,0.043190118,0.9381011,0.0270402634801138,0.0013608204375744,immune,nerve,immune-nerve,immune_to_nerve,nerve_c13,microglia,0.3452,18.0,0.5887,True,0.0584,28.0,0.8514,True,True
immune_microglia,nerve_neuron,APOE,LRP6,2.2742505,0.0,2.684381,0.9801254004528166,2.2327353898660514,0.03489148,0.937527,0.0584463858624115,0.0014466650024528,immune,nerve,immune-nerve,immune_to_nerve,nerve_neuron,microglia,0.5032,7.0,0.4667,False,0.0584,28.0,0.8514,True,False
immune_dendritic,nerve_c6,TIMP1,CD63,2.0136776,0.0,2.8635795,0.5593314782935574,0.5916667596690093,0.013389602,0.9393929,0.1867712969172507,0.001477584424905,immune,nerve,immune-nerve,immune_to_nerve,nerve_c6,dendritic,0.2036,24.0,0.6567,True,0.1168,23.0,0.7139,True,True
