pair_key,in_reference,in_dataset,reference_magnitude,dataset_magnitude
nerve|tumor|LRPAP1|LRP1,True,True,0.68338656,0.8533972
nerve|tumor|LRPAP1|LRP8,True,True,0.50145626,0.69699913
nerve|tumor|LRPAP1|SORT1,True,True,0.6494562,0.8129657
nerve|tumor|LRRC4B|PTPRF,True,True,0.64474833,0.73172086
nerve|tumor|LRRC4B|PTPRS,True,True,0.7702679,0.8044424
nerve|tumor|MAML2|NOTCH1,True,True,0.8215498,0.88879406
nerve|tumor|MAML2|NOTCH2,True,True,0.8426757,0.87952423
nerve|tumor|MDK|ALK,True,True,0.7101482,0.7305864
nerve|tumor|MDK|ITGA6_ITGB1,True,True,0.5427261,0.69927573
nerve|tumor|MDK|LRP1,True,True,0.75020826,0.8396478
nerve|tumor|MDK|NOTCH2,True,True,0.6552564,0.75753033
nerve|tumor|MDK|PTPRZ1,True,True,0.84281236,0.9113502
nerve|tumor|MDK|SDC2,True,True,0.5823712,0.72680455
nerve|tumor|MDK|SDC3,True,True,0.6445905,0.8078655
nerve|tumor|MEGF10|ABCA1,True,True,0.844546,0.88859797
nerve|tumor|NCAM1|CACNA1C,True,True,0.8757023,0.87089664
nerve|tumor|NCAM1|FGFR1,True,True,0.8401421,0.896145
nerve|tumor|NCAM1|NCAM2,True,True,0.89481074,0.9177421
nerve|tumor|NCAM1|PTPRA,True,True,0.88264143,0.92779565
nerve|tumor|NCAM1|PTPRZ1,True,True,0.9304,0.9583453
nerve|tumor|NCAM1|ROBO1,True,True,0.87016153,0.90367764
nerve|tumor|NCAM1|ROBO3,True,True,0.72701323,0.82404095
nerve|tumor|NCAN|CDH2,True,True,0.84229463,0.826536
nerve|tumor|NCAN|SDC3,True,True,0.723009,0.7638816
nerve|tumor|NECTIN3|CADM1,True,True,0.87621754,0.8551823
nerve|tumor|NECTIN3|NECTIN2,True,True,0.68048954,0.7084456
nerve|tumor|NLGN1|NRXN1,True,True,0.9233237,0.9461701
nerve|tumor|NLGN1|NRXN2,True,True,0.8265863,0.89575636
nerve|tumor|NLGN1|NRXN3,True,True,0.90545404,0.91569173
nerve|tumor|NLGN2|NRXN1,True,True,0.79177016,0.8444398
nerve|tumor|NLGN2|NRXN2,True,True,0.60081583,0.726311
nerve|tumor|NLGN2|NRXN3,True,True,0.7514931,0.770343
nerve|tumor|NLGN3|NRXN1,True,True,0.8076366,0.828427
nerve|tumor|NLGN3|NRXN2,True,True,0.62432873,0.70242345
nerve|tumor|NLGN3|NRXN3,True,True,0.7695352,0.74897027
nerve|tumor|NLGN4X|NRXN1,True,True,0.8997347,0.9226005
nerve|tumor|NPTX2|NPTXR,True,True,0.5610137,0.73736525
nerve|tumor|NRG1|ADGRL1,True,True,0.7660243,0.653112
nerve|tumor|NRG1|EGFR,True,True,0.89748263,0.83910525
nerve|tumor|NRG1|GPC1,True,True,0.7321974,0.7269727
nerve|tumor|NRG1|LGR4,True,True,0.8133303,0.64487666
nerve|tumor|NRG1|NETO2,True,True,0.79242176,0.69598275
nerve|tumor|NRG2|LRRTM2,True,True,0.60000616,0.71561843
nerve|tumor|NRG2|NRP2,True,True,0.7620731,0.77005905
nerve|tumor|NRG3|EGFR,True,True,0.9270511,0.8910594
nerve|tumor|NRXN1|NLGN1,True,True,0.9371049,0.9377866
nerve|tumor|NRXN1|NLGN2,True,True,0.7581652,0.8334627
nerve|tumor|NRXN1|NLGN3,True,True,0.8048871,0.85386014
nerve|tumor|NRXN2|NLGN1,True,True,0.8890746,0.86509097
nerve|tumor|NRXN2|NLGN2,True,True,0.6277657,0.68040884
nerve|tumor|NRXN2|NLGN3,True,True,0.68935835,0.7130995
nerve|tumor|NRXN3|NLGN1,True,True,0.94059664,0.9352371
nerve|tumor|NRXN3|NLGN2,True,True,0.7691439,0.8274249
nerve|tumor|NRXN3|NLGN3,True,True,0.81426436,0.8484273
nerve|tumor|NTN1|DCC,True,True,0.85370123,0.83469665
nerve|tumor|NTN1|DSCAM,True,True,0.8231411,0.85221183
nerve|tumor|NTN1|NEO1,True,True,0.8099509,0.82416654
nerve|tumor|NTNG2|LRRC4C,True,True,0.728996,0.7827509
nerve|tumor|NTRK3|PTPRD,True,True,0.8700744,0.83632165
nerve|tumor|NTRK3|PTPRF,True,True,0.7761428,0.7736785
nerve|tumor|NTRK3|PTPRS,True,True,0.8649608,0.8375518
nerve|tumor|NXPH1|NRXN1,True,True,0.8946469,0.907592
nerve|tumor|NXPH1|NRXN2,True,True,0.7707141,0.8276305
nerve|tumor|NXPH1|NRXN3,True,True,0.87102747,0.8585368
nerve|tumor|OLFM2|ROBO2,True,True,0.84406054,0.834097
nerve|tumor|OMG|LINGO1,True,True,0.43110067,0.8067632
nerve|tumor|PI16|TNFRSF21,True,True,0.6022587,0.7503222
nerve|tumor|PKM|CD44,True,True,0.804826,0.8878719
nerve|tumor|PROS1|TYRO3,True,True,0.59284925,0.6606036
nerve|tumor|PSAP|AR,True,True,0.77397466,0.8528688
nerve|tumor|PSAP|GPR37,True,True,0.69153833,0.83105767
nerve|tumor|PSAP|LRP1,True,True,0.8386073,0.9237258
nerve|tumor|PSAP|SORT1,True,True,0.8168534,0.90042704
nerve|tumor|PSEN1|CD44,True,True,0.8503041,0.90501034
nerve|tumor|PSEN1|NCSTN,True,True,0.6675745,0.8389312
nerve|tumor|PSEN1|NOTCH1,True,True,0.78217703,0.87073946
nerve|tumor|PSEN1|NOTCH2,True,True,0.80686826,0.86020124
nerve|tumor|PTN|ALK,True,True,0.8577728,0.8439366
nerve|tumor|PTN|CDH10,True,True,0.8601205,0.8619303
nerve|tumor|PTN|PLXNB2,True,True,0.74718124,0.83599436
nerve|tumor|PTN|PTPRS,True,True,0.8712923,0.901542
nerve|tumor|PTN|PTPRZ1,True,True,0.92957073,0.9534894
nerve|tumor|PTN|SDC2,True,True,0.7744,0.8414005
nerve|tumor|PTN|SDC3,True,True,0.81700027,0.89344424
nerve|tumor|RGMB|BMPR1B,True,True,0.70355725,0.7347024
nerve|tumor|RGMB|NEO1,True,True,0.709446,0.74710983
nerve|tumor|RIMS1|CACNA1C,True,True,0.86271745,0.72450316
nerve|tumor|RIMS2|ABCA1,True,True,0.87994,0.8760017
nerve|tumor|RTN4|LINGO1,True,True,0.71521115,0.8820116
nerve|tumor|RTN4|TNFRSF19,True,True,0.8201298,0.8731383
nerve|tumor|SEMA3A|NRP1_PLXNA1,True,True,0.702502,0.52619755
nerve|tumor|SEMA3A|NRP1_PLXNA2,True,True,0.76536375,0.6034327
nerve|tumor|SEMA3A|NRP1_PLXNA3,True,True,0.6915343,0.569792
nerve|tumor|SEMA3A|NRP1_PLXNA4,True,True,0.7687659,0.6034327
nerve|tumor|SEMA3A|NRP2,True,True,0.783695,0.63347304
nerve|tumor|SEMA3B|NRP1_PLXNA1,True,True,0.65275306,0.75627726
nerve|tumor|SEMA3B|NRP1_PLXNA2,True,True,0.7219665,0.80957943
nerve|tumor|SEMA3B|NRP1_PLXNA3,True,True,0.64088887,0.7872609
nerve|tumor|SEMA3B|NRP1_PLXNA4,True,True,0.72577244,0.80957943
nerve|tumor|SEMA3B|NRP2_PLXNA1,True,True,0.65275306,0.75627726
nerve|tumor|SEMA3B|NRP2_PLXNA2,True,True,0.7219665,0.8123057
nerve|tumor|SEMA3B|NRP2_PLXNA3,True,True,0.64088887,0.7872609
nerve|tumor|SEMA3B|NRP2_PLXNA4,True,True,0.7425477,0.82844347
nerve|tumor|SEMA3C|NRP1_PLXNA1,True,True,0.6946045,0.7604532
nerve|tumor|SEMA3C|NRP1_PLXNA2,True,True,0.75856155,0.81306773
nerve|tumor|SEMA3C|NRP1_PLXNA3,True,True,0.6834768,0.79105264
nerve|tumor|SEMA3C|NRP1_PLXNA4,True,True,0.7620317,0.81306773
nerve|tumor|SEMA3C|NRP2_PLXNA1,True,True,0.6946045,0.7604532
nerve|tumor|SEMA3C|NRP2_PLXNA2,True,True,0.75856155,0.8157555
nerve|tumor|SEMA3C|NRP2_PLXNA3,True,True,0.6834768,0.79105264
nerve|tumor|SEMA3C|NRP2_PLXNA4,True,True,0.7772695,0.8316582
nerve|tumor|SEMA3E|NRP1,True,True,0.68606097,0.73423946
nerve|tumor|SEMA3E|NRP2,True,True,0.70427555,0.7583393
nerve|tumor|SEMA4B|DCBLD2,True,True,0.68736935,0.7711587
nerve|tumor|SEMA4C|PLXNB2,True,True,0.5147222,0.7012644
nerve|tumor|SEMA4D|PLXNB1,True,True,0.6781897,0.8011029
nerve|tumor|SEMA4D|PLXNB2,True,True,0.6778653,0.80262494
nerve|tumor|SEMA5A|PLXNA1,True,True,0.77297914,0.8138663
nerve|tumor|SEMA5A|PLXNA3,True,True,0.7637359,0.83908665
nerve|tumor|SEMA5B|PLXNA1,True,True,0.6910397,0.7697261
nerve|tumor|SEMA5B|PLXNA3,True,True,0.67984205,0.7994534
nerve|tumor|SEMA6A|PLXNA2,True,True,0.77426815,0.8152021
nerve|tumor|SEMA6A|PLXNA4,True,True,0.79840934,0.8412288
nerve|tumor|SERPINE2|LRP1,True,True,0.80400544,0.83331805
nerve|tumor|SIRPA|CD47,True,True,0.6926973,0.7760621
nerve|tumor|SLC6A8|LIFR,True,True,0.70154905,0.8511528
nerve|tumor|SLIT1|GPC1,True,True,0.6737084,0.86622554
nerve|tumor|SLIT1|ROBO1,True,True,0.80075395,0.8704285
nerve|tumor|SLIT1|ROBO2,True,True,0.84684527,0.893728
nerve|tumor|SLIT2|APP,True,True,0.86512774,0.8729561
nerve|tumor|SLIT2|DCC,True,True,0.86088103,0.776516
nerve|tumor|SLIT2|GPC1,True,True,0.70621705,0.79475236
nerve|tumor|SLIT2|PLXNA1,True,True,0.7157355,0.6656383
nerve|tumor|SLIT2|ROBO1,True,True,0.82391334,0.8006842
nerve|tumor|SLIT2|ROBO2,True,True,0.86554676,0.8341353
nerve|tumor|SPARC|FGFR1,True,True,0.78448987,0.865962
nerve|tumor|SPP1|CD44,True,True,0.8465464,0.93066555
nerve|tumor|SPP1|ITGAV_ITGB1,True,True,0.8064043,0.91965145
nerve|tumor|SPTAN1|PTPRA,True,True,0.8543344,0.8812886
nerve|tumor|SPTBN2|PTPRA,True,True,0.7746721,0.7492197
nerve|tumor|ST6GAL1|EGFR,True,True,0.86715746,0.84858686
nerve|tumor|TCTN1|TMEM67,True,True,0.6569162,0.5994288
nerve|tumor|TF|TFRC,True,True,0.77281356,0.8921894
nerve|tumor|TGFA|ERBB4,True,True,0.7092072,0.74609584
nerve|tumor|TGS1|RXRA,True,True,0.512906,0.6382434
nerve|tumor|THBS2|CD47,True,True,0.60089743,0.8328467
nerve|tumor|THBS2|ITGA3_ITGB1,True,True,0.5622868,0.7331399
nerve|tumor|THBS2|ITGA6,True,True,0.48159394,0.7294586
nerve|tumor|THBS4|CD47,True,True,0.6685781,0.73888826
nerve|tumor|THBS4|ITGA3_ITGB1,True,True,0.6325108,0.6094191
nerve|tumor|TIMP1|CD63,True,True,0.81604433,0.92565936
nerve|tumor|TIMP2|CD44,True,True,0.78016394,0.8846644
nerve|tumor|TIMP2|ITGA3,True,True,0.6926682,0.7897709
nerve|tumor|TIMP2|ITGB1,True,True,0.7282315,0.86738414
nerve|tumor|TNC|CNTN1,True,True,0.8149184,0.685609
nerve|tumor|TNC|EGFR,True,True,0.9042846,0.82450855
nerve|tumor|TNC|ITGA7,True,True,0.8238517,0.6785154
nerve|tumor|TNC|PTPRZ1,True,True,0.91971445,0.85920614
nerve|tumor|TXLNA|STX4,True,True,0.44021574,0.6561198
nerve|tumor|VCAN|CD44,True,True,0.8489658,0.90429294
nerve|tumor|VCAN|EGFR,True,True,0.9058242,0.9392421
nerve|tumor|VCAN|ITGB1,True,True,0.8093141,0.8895865
nerve|tumor|VCL|ALK,True,True,0.7825054,0.5851032
nerve|tumor|VEGFA|CD44,True,True,0.87838864,0.8538006
nerve|tumor|VEGFA|EGFR,True,True,0.9251471,0.90525615
nerve|tumor|VEGFA|EPHB2,True,True,0.8181613,0.76319385
nerve|tumor|VEGFA|GPC1,True,True,0.79423857,0.8298794
nerve|tumor|VEGFA|ITGAV,True,True,0.89267343,0.8568023
nerve|tumor|VEGFA|NRP1,True,True,0.8505734,0.7745851
nerve|tumor|VEGFA|NRP2,True,True,0.8611745,0.7960426
nerve|tumor|VEGFA|TYRO3,True,True,0.75659657,0.7445974
nerve|tumor|YBX1|NOTCH1,True,True,0.6536485,0.85885775
tumor|immune|ADAM10|AXL,True,True,0.78665465,0.8002353
tumor|immune|ADAM10|CD44,True,True,0.84260714,0.87930703
tumor|immune|ADAM10|GPNMB,True,True,0.79598486,0.8250999
tumor|immune|ADAM10|IL6R,True,True,0.7815609,0.77789706
tumor|immune|ADAM10|NOTCH2,True,True,0.7655737,0.7445557
tumor|immune|ADAM10|TREM2,True,True,0.66776717,0.86614496
tumor|immune|ADAM10|TSPAN14,True,True,0.7825897,0.7742153
tumor|immune|ADAM10|TSPAN5,True,True,0.80459034,0.7481141
tumor|immune|ADAM12|ITGB1,True,True,0.76905394,0.7877529
tumor|immune|ADAM15|ITGA5,True,True,0.5450752,0.6511795
tumor|immune|ADAM15|ITGAV,True,True,0.6749359,0.68789166
tumor|immune|ADAM15|ITGB1,True,True,0.61363083,0.7355301
tumor|immune|ADAM17|IL6R,True,True,0.7601289,0.7754241
tumor|immune|ADAM17|ITGA5,True,True,0.7162074,0.77395976
tumor|immune|ADAM17|ITGB1,True,True,0.76986235,0.8360933
tumor|immune|ADAM17|RHBDF2,True,True,0.78385496,0.8066099
tumor|immune|ADAM23|ITGA4,True,True,0.8172559,0.7959665
tumor|immune|ADAM23|ITGA5,True,True,0.7389249,0.7646297
tumor|immune|ADAM9|ITGA6,True,True,0.6628083,0.6893106
tumor|immune|ADAM9|ITGAV,True,True,0.8210317,0.81872606
tumor|immune|ADAM9|ITGB1,True,True,0.778226,0.8507281
tumor|immune|ADAM9|ITGB5,True,True,0.7334877,0.72027886
tumor|immune|AFDN|EPHB2,True,True,0.7406781,0.66458964
tumor|immune|AGRN|ITGB1,True,True,0.62145114,0.7642786
tumor|immune|AGRN|LRP1,True,True,0.6284041,0.7162153
tumor|immune|ALCAM|CD6,True,True,0.81509805,0.8281201
tumor|immune|ALCAM|NRP1,True,True,0.836097,0.78866845
tumor|immune|ANGPTL2|ITGA5_ITGB1,True,True,0.5970452,0.6923363
tumor|immune|ANGPTL2|LILRB3,True,True,0.5310105,0.71514
tumor|immune|ANGPTL2|TLR4,True,True,0.52294576,0.6909486
tumor|immune|ANXA1|FPR1,True,True,0.6136589,0.87960535
tumor|immune|ANXA2|TLR2,True,True,0.7878936,0.8775369
tumor|immune|APP|CD74,True,True,0.8911385,0.9548436
tumor|immune|APP|LRP1,True,True,0.85868037,0.88598645
tumor|immune|APP|NOTCH2,True,True,0.8360681,0.8490263
tumor|immune|B2M|KLRD1,True,True,0.78980553,0.9512072
tumor|immune|BMP7|ACTR2,True,True,0.68411624,0.8625669
tumor|immune|BMP7|ACVR1B,True,True,0.5254377,0.65168506
tumor|immune|BMP7|ENG,True,True,0.6161968,0.77270347
tumor|immune|BSG|SLC16A7,True,True,0.72045165,0.8147978
tumor|immune|CALM1|FAS,True,True,0.66940266,0.8414291
tumor|immune|CALM1|KCNQ1,True,True,0.7490184,0.8201213
tumor|immune|CALM1|KCNQ3,True,True,0.86262476,0.87994015
tumor|immune|CALM1|PTPRA,True,True,0.8111465,0.8812718
tumor|immune|CALM3|KCNQ1,True,True,0.59887654,0.74297905
tumor|immune|CALM3|KCNQ3,True,True,0.7585352,0.8229123
tumor|immune|CALR|ITGAV,True,True,0.795929,0.87521344
tumor|immune|CALR|LRP1,True,True,0.7544913,0.8732416
tumor|immune|CD47|SIRPA,True,True,0.71150357,0.81407076
tumor|immune|CD58|CD2,True,True,0.710343,0.81862766
tumor|immune|CD59|CD2,True,True,0.7131159,0.89030886
tumor|immune|CD59|STAB1,True,True,0.7019802,0.82596135
tumor|immune|CD99|CD81,True,True,0.66708446,0.9146199
tumor|immune|CD99|PILRA,True,True,0.6586591,0.85435766
tumor|immune|CLEC2D|KLRB1,True,True,0.59159565,0.82581794
tumor|immune|CNTN1|NOTCH2,True,True,0.740406,0.7423438
tumor|immune|COL11A1|ITGA1_ITGB1,True,True,0.71116173,0.7046014
tumor|immune|COL16A1|ITGA1_ITGB1,True,True,0.7252839,0.7257055
tumor|immune|COL1A2|CD44,True,True,0.78535086,0.82946277
tumor|immune|COL1A2|CD93,True,True,0.56682587,0.79155576
tumor|immune|COL1A2|ITGA1_ITGB1,True,True,0.7086391,0.6978985
tumor|immune|COL27A1|ITGA1_ITGB1,True,True,0.6676738,0.68965954
tumor|immune|COL28A1|ITGA1_ITGB1,True,True,0.6963034,0.68595755
tumor|immune|COL4A1|CD44,True,True,0.74253714,0.8447733
tumor|immune|COL4A1|CD47,True,True,0.66985923,0.75729233
tumor|immune|COL4A1|CD93,True,True,0.5077454,0.80948794
tumor|immune|COL4A1|ITGA1_ITGB1,True,True,0.6572032,0.72104836
tumor|immune|COL4A2|CD44,True,True,0.78885007,0.8628251
tumor|immune|COL4A2|CD93,True,True,0.5719458,0.8308214
tumor|immune|COL4A2|ITGA1_ITGB1,True,True,0.7129317,0.7492171
tumor|immune|COL4A2|ITGB5,True,True,0.6739749,0.6686959
tumor|immune|COL5A2|ITGA1_ITGB1,True,True,0.76369816,0.73032326
tumor|immune|COL6A1|CD44,True,True,0.7597571,0.8868468
tumor|immune|COL6A1|ITGA1_ITGB1,True,True,0.67765284,0.788251
tumor|immune|COL6A1|ITGA6,True,True,0.5555206,0.6842387
tumor|immune|COL6A2|CD44,True,True,0.7007537,0.8391268
tumor|immune|COL6A2|ITGA1_ITGB1,True,True,0.6088658,0.7124333
tumor|immune|COL9A3|CD44,True,True,0.74772763,0.88099605
tumor|immune|COL9A3|ITGA1_ITGB1,True,True,0.663334,0.77857506
tumor|immune|COPA|CD74,True,True,0.8309774,0.92719275
tumor|immune|CSF1|CSF2RA,True,True,0.6714728,0.72852486
tumor|immune|CSF1|CSF3R,True,True,0.6267263,0.7262769
tumor|immune|CSF1|SIRPA,True,True,0.5672567,0.6846136
tumor|immune|CXADR|JAML,True,True,0.61254996,0.8146176
tumor|immune|EFNB2|EPHB2,True,True,0.5500045,0.49290854
tumor|immune|EFNB2|PECAM1,True,True,0.6558436,0.6970605
tumor|immune|FABP5|RXRA,True,True,0.6023347,0.8555338
tumor|immune|FAM3C|CLEC2D,True,True,0.80113465,0.87357175
tumor|immune|FAM3C|LAMP1,True,True,0.7067825,0.85785824
tumor|immune|FBN1|ITGA5,True,True,0.7203838,0.6985019
tumor|immune|FBN1|ITGB1,True,True,0.773499,0.7753568
tumor|immune|FGF1|CD44,True,True,0.8222049,0.81839293
tumor|immune|FGF1|NRP1,True,True,0.8017162,0.6665742
tumor|immune|FGF1|TGFBR3,True,True,0.7019803,0.57768
tumor|immune|FGF2|CD44,True,True,0.79149765,0.8344158
tumor|immune|FGF2|NRP1,True,True,0.76846683,0.6909333
tumor|immune|FGF2|SDC2,True,True,0.64370507,0.6762072
tumor|immune|FGF2|SDC3,True,True,0.6306627,0.59372973
tumor|immune|FN1|C5AR1,True,True,0.6592555,0.8506182
tumor|immune|FN1|CD44,True,True,0.7814898,0.87283975
tumor|immune|FN1|DPP4,True,True,0.5859201,0.6694243
tumor|immune|FN1|ITGA4_ITGB1,True,True,0.716171,0.79714173
tumor|immune|FN1|ITGA5_ITGB1,True,True,0.6555981,0.76593226
tumor|immune|FN1|ITGAV_ITGB1,True,True,0.711969,0.79438066
tumor|immune|FN1|PLAUR,True,True,0.72603655,0.866028
tumor|immune|FN1|SDC2,True,True,0.62992024,0.73989975
tumor|immune|FSTL1|DIP2A,True,True,0.6833281,0.7102064
tumor|immune|GDF11|ACTR2,True,True,0.65321183,0.8030644
tumor|immune|GNAI2|C5AR1,True,True,0.65273976,0.8836394
tumor|immune|GNAI2|FPR1,True,True,0.5961963,0.87713736
tumor|immune|GNAS|ADCY7,True,True,0.7991004,0.8560551
tumor|immune|GPI|AMFR,True,True,0.6681866,0.6908575
tumor|immune|GRN|TNFRSF1B,True,True,0.6722918,0.83697134
tumor|immune|HAS2|CD44,True,True,0.7595213,0.8334215
tumor|immune|HLA-A|APLP2,True,True,0.7992249,0.9349409
tumor|immune|HLA-A|CD8A,True,True,0.7232321,0.9195051
tumor|immune|HLA-C|CD8A,True,True,0.67021596,0.9039568
tumor|immune|HMGB1|CXCR4,True,True,0.8193275,0.9486146
tumor|immune|HMGB1|HAVCR2,True,True,0.82961,0.9185583
tumor|immune|HMGB1|TLR2,True,True,0.8543888,0.9161767
tumor|immune|HMGB1|TLR4,True,True,0.7264011,0.88861454
tumor|immune|HSPA4|TLR4,True,True,0.6142619,0.7694441
tumor|immune|IGSF11|VSIR,True,True,0.7414273,0.82809013
tumor|immune|ITGB3BP|ITGB5,True,True,0.70117044,0.6899319
tumor|immune|JAG1|CD46,True,True,0.6910048,0.7466518
tumor|immune|JAG1|NOTCH1,True,True,0.6263546,0.6441847
tumor|immune|JAG1|NOTCH2,True,True,0.72699624,0.7342609
tumor|immune|JAM2|ITGA4_ITGB1,True,True,0.7471749,0.80046797
tumor|immune|JAM2|ITGAV_ITGB1,True,True,0.7432674,0.7977407
tumor|immune|JAM3|ITGAM_ITGB2,True,True,0.7336588,0.8091322
tumor|immune|JAM3|ITGB1,True,True,0.7818153,0.840516
tumor|immune|LAMA2|CD44,True,True,0.8838362,0.86695904
tumor|immune|LAMA2|ITGA1,True,True,0.8349232,0.75580573
tumor|immune|LAMA2|ITGA6_ITGB1,True,True,0.7504333,0.64307255
tumor|immune|LAMA2|RPSA,True,True,0.8613914,0.8837162
tumor|immune|LAMA4|CD44,True,True,0.8184955,0.851199
tumor|immune|LAMA4|ITGA6_ITGB1,True,True,0.6405706,0.61264086
tumor|immune|LAMA5|CD44,True,True,0.7985907,0.84123755
tumor|immune|LAMA5|ITGA6_ITGB1,True,True,0.61044025,0.59432054
tumor|immune|LAMB1|CD44,True,True,0.787323,0.82428426
tumor|immune|LAMB1|ITGA1,True,True,0.71105677,0.69021696
tumor|immune|LAMB1|ITGA6_ITGB1,True,True,0.593998,0.56464577
tumor|immune|LAMB2|CD44,True,True,0.73167,0.8329044
tumor|immune|LAMB2|ITGA6_ITGB1,True,True,0.51868284,0.57950544
tumor|immune|LAMB2|RPSA,True,True,0.69013196,0.85322475
tumor|immune|LAMC1|CD44,True,True,0.82364243,0.8654726
tumor|immune|LAMC1|ITGA1,True,True,0.7563701,0.75343066
tumor|immune|LAMC1|ITGA6_ITGB1,True,True,0.6485967,0.64012307
tumor|immune|LGALS1|CD69,True,True,0.69929326,0.9317603
tumor|immune|LGALS1|ITGB1,True,True,0.68953747,0.91127396
tumor|immune|LGALS1|PTPRC,True,True,0.78812605,0.9405922
tumor|immune|LGALS3BP|ITGB1,True,True,0.71630585,0.8543055
tumor|immune|LGALS3|ENG,True,True,0.67871505,0.8442098
tumor|immune|LIN7C|ABCA1,True,True,0.7001832,0.7267979
tumor|immune|LPL|CD44,True,True,0.7672662,0.8695036
tumor|immune|LPL|LRP1,True,True,0.7055318,0.7864864
tumor|immune|LRP1B|PLAUR,True,True,0.88975424,0.92146987
tumor|immune|LRPAP1|LRP1,True,True,0.66726124,0.8319146
tumor|immune|LRPAP1|SORL1,True,True,0.733419,0.8632717
tumor|immune|LTBP1|ITGB5,True,True,0.7219081,0.6474319
tumor|immune|LTBP3|ITGB5,True,True,0.71787953,0.7089988
tumor|immune|MAML2|NOTCH2,True,True,0.87087363,0.84428376
tumor|immune|MDK|ITGA4_ITGB1,True,True,0.64444125,0.86428165
tumor|immune|MDK|ITGA6_ITGB1,True,True,0.5037922,0.7546349
tumor|immune|MDK|LRP1,True,True,0.65120894,0.860133
tumor|immune|MDK|NOTCH2,True,True,0.61045945,0.81652737
tumor|immune|MDK|SDC2,True,True,0.55008656,0.8217486
tumor|immune|MDK|SDC3,True,True,0.536087,0.76337075
tumor|immune|MDK|SORL1,True,True,0.71921533,0.8869412
tumor|immune|MFGE8|ITGAV,True,True,0.67891353,0.7685397
tumor|immune|MFGE8|ITGB5,True,True,0.5591766,0.65434396
tumor|immune|MIF|CD44_CD74,True,True,0.6243311,0.927743
tumor|immune|MIF|CD74_CXCR4,True,True,0.5386128,0.9252894
tumor|immune|MIF|TNFRSF10D,True,True,0.43891698,0.7789622
tumor|immune|MIF|TNFRSF14,True,True,0.56806916,0.85881555
tumor|immune|MMP2|PECAM1,True,True,0.6174071,0.7360423
tumor|immune|NAMPT|ITGA5_ITGB1,True,True,0.7393154,0.83495295
tumor|immune|NCAM1|PTPRA,True,True,0.8724751,0.8653214
tumor|immune|NCAN|SDC3,True,True,0.62178105,0.67089957
tumor|immune|NECTIN2|CD226,True,True,0.59642965,0.6199852
tumor|immune|NECTIN2|CD96,True,True,0.7264973,0.78084916
tumor|immune|NECTIN3|NECTIN2,True,True,0.7347547,0.6471221
tumor|immune|NRG2|NRP2,True,True,0.76325023,0.71512794
tumor|immune|NTN1|UNC5B,True,True,0.6819351,0.6448348
tumor|immune|NUCB2|ERAP1,True,True,0.5855236,0.68438345
tumor|immune|PAM|DPP4,True,True,0.7547255,0.7240563
tumor|immune|PCSK1N|GPR171,True,True,0.48983362,0.84454703
tumor|immune|PDGFC|FLT1,True,True,0.7063906,0.743359
tumor|immune|PIGF|FLT1,True,True,0.56042373,0.72901124
tumor|immune|PKM|CD44,True,True,0.84467274,0.93292606
tumor|immune|PLAT|ITGAM,True,True,0.6310606,0.78424734
tumor|immune|PLAT|LRP1,True,True,0.68689877,0.7786413
tumor|immune|POSTN|ITGAV_ITGB5,True,True,0.6034047,0.65338105
tumor|immune|PROS1|AXL,True,True,0.74899364,0.7328348
tumor|immune|PROS1|MERTK,True,True,0.81915486,0.7367194
tumor|immune|PSEN1|CD44,True,True,0.81951565,0.86230975
tumor|immune|PSEN1|NOTCH2,True,True,0.73473835,0.71473765
tumor|immune|PTDSS1|SCARB1,True,True,0.64004016,0.5948997
tumor|immune|PTN|PLXNB2,True,True,0.7930372,0.8722784
tumor|immune|PTN|SDC2,True,True,0.8044584,0.8898417
tumor|immune|PTN|SDC3,True,True,0.7954303,0.8496853
tumor|immune|RGMA|BMPR2,True,True,0.78641486,0.7458941
tumor|immune|RGMB|BMPR2,True,True,0.7249477,0.66003656
tumor|immune|RIMS2|ABCA1,True,True,0.8724435,0.7645789
tumor|immune|RPS19|C5AR1,True,True,0.7351535,0.94113654
tumor|immune|SDC2|PTPRJ,True,True,0.78283423,0.7250812
tumor|immune|SEMA3A|NRP2,True,True,0.75684935,0.7018605
tumor|immune|SERPINE1|PLAUR,True,True,0.6942052,0.8522185
tumor|immune|SERPINE2|LRP1,True,True,0.75088686,0.8435183
tumor|immune|SERPING1|LRP1,True,True,0.68719536,0.7319143
tumor|immune|SIRPA|CD47,True,True,0.6724674,0.73163587
tumor|immune|SORBS1|ITGA1,True,True,0.84453326,0.81343395
tumor|immune|SORBS1|ITGB5,True,True,0.81889886,0.7465566
tumor|immune|SPARC|ENG,True,True,0.7621471,0.851055
tumor|immune|SPTAN1|PTPRA,True,True,0.80540425,0.81128526
tumor|immune|TFPI|LRP1,True,True,0.6558658,0.74404186
tumor|immune|TGFB2|ACVR1B_TGFBR2,True,True,0.6105855,0.5863717
tumor|immune|TGFB2|ENG,True,True,0.69452745,0.72034466
tumor|immune|TGFB2|TGFBR1_TGFBR2,True,True,0.7753921,0.73477006
tumor|immune|TGFB2|TGFBR3,True,True,0.68077075,0.61681503
tumor|immune|TGS1|RXRA,True,True,0.61695117,0.7535482
tumor|immune|THBS4|CD47,True,True,0.71725297,0.71729
