source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank,direction,nerve_cluster,dominant_sample_fraction,n_contributing_samples,normalised_entropy,batch_qc_pass
malignant,nerve_c7,MIF,EGFR,0.6653564,1.0,0.30826804,-0.3202336905831212,-1.4010781534664802,0.08643449,0.815623,1.0,0.5827905738610104,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,LIN7C,ABCA1,0.46433237,0.0,0.103627525,0.1587593063544068,0.3975432291364791,0.06439666,0.7194805,0.17705794461791,0.5830843682316798,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,COL4A1,CD47,0.37070575,0.0,0.10308832,0.0579918197253366,0.3919674862440945,0.030592855,0.7189538,1.0,0.587916506725994,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,TNC,PTPRZ1,0.6625892,1.0,0.43838513,-0.580279276770759,-0.4850197404464965,0.053547837,0.84064484,1.0,0.5879730108442525,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,ADAM10,TSPAN15,0.36794993,0.0,0.13411477,0.5279741767795296,0.0517541373151067,0.047606356,0.74475527,0.7195534453346083,0.5895331321971355,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,CCN1,ITGAV,0.43892854,0.09,0.17167196,0.0162583067296618,0.5740062754002216,0.05840811,0.7675052,0.7680936177546045,0.6006595185381367,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,LAMA2,ITGAV_ITGB8,0.36478236,1.0,0.12327561,-0.2173253665504505,-0.2217826383736493,0.03585119,0.73666304,1.0,0.6017523869185714,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,NCAN,CDH2,0.36457196,1.0,0.1298612,-0.2322832275455376,0.0092268615220188,0.044152282,0.74167985,1.0,0.6020259488884709,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,FN1,MAG,0.6563151,0.0,0.30016685,0.6628991455430447,1.1212985384959793,0.033938702,0.81361216,0.2313818109585401,0.6036138401703556,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,PTDSS1,SCARB1,0.1653625,0.0,0.026558608,0.0508040979261592,0.1160692420905043,0.06662261,0.56492186,0.3283946153950206,0.6160702639740718,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
